196699116	liqiang mai	185592680	chemistry	8	10	14	17	20	24	31	40	48	50	50
19820366	ai yinshuang	127313418	geology	4	5	5	5	6	6	7	7	9	10	10
19820366	aihui zhou	33923547	mathematics	1	1	2	3	3	3	3	3	4	6	7
19820366	an taicheng	185592680	chemistry	7	9	11	16	19	24	27	31	36	37	37
19820366	andong xia	185592680	chemistry	1	1	2	3	5	5	8	9	10	13	15
19820366	bai fengyan	86803240	biology	4	4	5	6	6	8	9	10	10	11	13
19820366	bai haiyang	121332964	physics	0	0	0	1	1	1	1	1	1	1	1
19820366	bai xuedong	185592680	chemistry	5	7	8	10	11	13	15	18	21	23	27
19820366	bai yongfei	86803240	biology	0	0	1	2	4	5	6	9	11	14	17
19820366	bai zhongzhi	33923547	mathematics	4	5	5	6	7	7	8	10	10	12	15
19820366	baifei shen	121332964	physics	3	4	5	6	6	7	7	8	10	11	12
19820366	baiqing xu	127313418	geology	3	4	5	7	9	10	13	13	16	17	20
19820366	bao lan	71924100	medicine	1	2	2	2	2	5	5	7	8	9	9
19820366	bao yang	185592680	chemistry	5	8	12	18	22	26	30	35	37	42	43
19820366	baochun huang	127313418	geology	3	4	4	4	5	5	7	7	10	10	12
19820366	baolong shen	121332964	physics	3	3	4	5	6	8	8	9	9	9	9
19820366	baonian wan	121332964	physics	2	3	3	4	4	5	6	7	8	8	9
19820366	baozhu guo	121332964	physics	0	0	0	0	0	0	0	0	0	1	1
19820366	beiying wu	127313418	geology	0	0	0	1	1	1	1	1	1	1	1
19820366	benzhan zhu	185592680	chemistry	3	3	3	3	3	4	4	6	7	10	11
19820366	bing cheng	144133560	business	0	0	0	0	0	0	0	0	0	0	0
19820366	bing zhu	185592680	chemistry	4	4	4	4	4	5	5	6	7	7	7
19820366	bingsong zou	121332964	physics	0	0	0	0	0	0	0	0	0	0	0
19820366	binyong sun	33923547	mathematics	1	2	5	5	7	7	8	9	9	9	9
19820366	bixian mai	185592680	chemistry	0	1	3	4	5	8	10	14	19	23	28
19820366	boqiang qin	127313418	geology	1	2	4	6	8	9	11	11	14	18	22
19820366	cai chunfang	127313418	geology	4	5	7	7	8	8	10	11	12	14	16
19820366	cai ronggen	121332964	physics	1	2	3	5	9	11	13	14	16	18	21
19820366	cai shuqun	127313418	geology	3	4	4	5	5	5	7	8	9	10	12
19820366	cai xinxia	185592680	chemistry	2	2	3	4	5	6	7	8	9	10	11
19820366	cai zucong	86803240	biology	0	0	1	1	3	3	4	5	6	8	8
19820366	caidian lu	121332964	physics	0	0	0	0	0	0	0	0	0	0	0
19820366	canzhong lu	185592680	chemistry	0	1	1	1	3	6	9	10	12	14	17
19820366	cao daomin	33923547	mathematics	3	3	3	3	3	4	5	7	7	9	10
19820366	cao hongbin	185592680	chemistry	3	4	6	8	10	12	15	20	23	24	24
19820366	cao jun	121332964	physics	1	2	3	3	4	5	5	6	7	7	7
19820366	cao juncheng	121332964	physics	1	1	1	1	2	2	2	2	2	2	2
19820366	cao junji	185592680	chemistry	1	2	3	5	7	10	13	15	18	22	27
19820366	cao rong	185592680	chemistry	3	4	5	7	9	10	12	14	17	19	21
19820366	cao xinwu	121332964	physics	0	2	2	2	4	4	5	5	7	7	8
19820366	cao xueqiang	185592680	chemistry	1	3	3	4	5	7	10	12	15	19	21
19820366	ceshi chen	185592680	chemistry	1	1	1	1	1	1	1	1	1	1	1
19820366	chang chen	185592680	chemistry	5	5	7	10	10	12	14	16	18	19	19
19820366	chang jin	121332964	physics	0	0	0	0	0	0	1	3	4	5	6
19820366	chang kai	121332964	physics	2	3	4	4	4	5	6	7	8	8	9
19820366	changchun song	127313418	geology	2	3	4	5	6	8	11	14	16	16	17
19820366	changhe zhou	121332964	physics	0	0	0	1	1	3	3	4	5	6	6
19820366	changqing zeng	86803240	biology	1	1	1	1	2	2	4	5	8	8	8
19820366	changsheng xu	41008148	computer science	7	9	12	14	16	17	20	24	28	29	34
19820366	changsheng zhang	185592680	chemistry	3	4	5	6	6	9	10	13	15	17	18
19820366	changyin zhao	121332964	physics	0	0	0	1	1	1	2	2	2	3	5
19820366	changzhi gu	185592680	chemistry	2	2	3	5	7	9	12	13	17	19	22
19820366	chao shen	121332964	physics	0	0	0	0	0	0	0	0	1	1	1
19820366	chaozhong li	185592680	chemistry	3	3	3	3	3	3	4	4	4	5	6
19820366	chen chuanfeng	185592680	chemistry	2	2	2	3	6	8	11	13	16	19	21
19820366	chen dahua	86803240	biology	3	3	3	3	3	4	6	9	10	11	11
19820366	chen duofu	127313418	geology	1	1	2	4	5	5	5	6	8	10	11
19820366	chen fan	185592680	chemistry	7	8	10	12	14	16	18	20	22	24	26
19820366	chen hangrong	185592680	chemistry	11	13	17	19	22	24	27	32	36	41	46
19820366	chen jijun	185592680	chemistry	2	2	3	5	7	10	12	14	15	18	19
19820366	chen liding	127313418	geology	7	8	11	12	14	16	20	24	25	26	29
19820366	chen lidong	185592680	chemistry	0	0	1	2	3	3	4	5	7	9	10
19820366	chen ming	185592680	chemistry	1	1	2	2	2	2	2	3	4	5	6
19820366	chen mingsheng	86803240	biology	1	2	2	3	3	3	3	4	5	8	8
19820366	chen ping	185592680	chemistry	4	6	7	9	10	13	16	18	22	24	27
19820366	chen shaohua	185592680	chemistry	6	6	7	8	8	9	11	13	15	17	20
19820366	chen shu	121332964	physics	6	9	11	12	13	14	16	17	18	18	18
19820366	chen wang	185592680	chemistry	2	2	3	4	5	5	6	6	8	10	12
19820366	chen xiaoshuang	121332964	physics	3	3	4	6	7	8	9	11	12	15	16
19820366	chen xiaosong	121332964	physics	3	3	3	3	3	3	3	3	3	3	3
19820366	chen xilin	41008148	computer science	3	4	6	9	12	15	19	22	25	28	31
19820366	chen xinwen	71924100	medicine	1	2	3	4	5	7	7	8	10	11	13
19820366	chen xuesi	185592680	chemistry	1	1	2	2	2	3	5	8	12	17	22
19820366	chen xueyuan	185592680	chemistry	7	8	10	14	18	22	27	29	34	38	38
19820366	chen yanjing	127313418	geology	0	1	1	1	1	1	2	2	3	4	5
19820366	chen yaofeng	185592680	chemistry	6	7	8	10	12	15	16	18	20	22	22
19820366	chen yonghai	121332964	physics	0	1	2	2	2	2	3	4	5	7	8
19820366	chen yongming	185592680	chemistry	3	4	4	4	7	9	10	14	16	17	18
19820366	chen zhiming	121332964	physics	1	1	1	2	4	4	4	4	5	6	6
19820366	chen zhongning	185592680	chemistry	5	5	5	6	7	9	10	11	12	15	18
19820366	cheng jiangong	185592680	chemistry	7	8	8	10	10	12	12	14	15	16	16
19820366	cheng li	121332964	physics	7	9	11	11	14	16	17	21	23	25	26
19820366	cheng zhaohua	121332964	physics	2	4	5	6	6	8	9	9	10	12	13
19820366	cheng zhukuan	86803240	biology	0	0	0	1	2	3	4	5	8	10	12
19820366	chengcai chu	86803240	biology	2	2	3	4	7	9	11	14	18	21	25
19820366	chenglong deng	127313418	geology	3	4	7	8	10	11	12	14	16	18	20
19820366	chengshu wang	86803240	biology	2	4	7	8	11	11	15	17	22	26	29
19820366	chenqi xu	185592680	chemistry	7	8	8	8	9	11	12	14	14	14	14
19820366	chenzhu wang	86803240	biology	3	4	5	7	7	7	9	10	11	13	14
19820366	chong kang	86803240	biology	2	2	3	4	5	7	7	10	13	16	19
