JQ_affiliationID	JQ_sortedName	CO_authorID	Ki	Kj	Kij	flag	CII
157773358	qingjiong zhang	2699377566	13	1	1	1	0.07692307692307693
157773358	qingjiong zhang	2119546815	13	9	9	1	0.07692307692307693
157773358	qingjiong zhang	392265033	69	50	4	0	0.0011594202898550724
157773358	qingjiong zhang	2598512780	69	7	3	0	0.006211180124223602
157773358	qingjiong zhang	2165129454	69	48	46	0	0.013888888888888888
157773358	qingjiong zhang	2106948593	69	29	28	0	0.013993003498250875
157773358	qingjiong zhang	2167322902	69	48	46	0	0.013888888888888888
157773358	qingjiong zhang	2106883128	69	50	49	0	0.014202898550724638
157773358	qingjiong zhang	2601557597	69	2	2	0	0.014492753623188406
157773358	qingjiong zhang	2699377566	69	3	3	0	0.014492753623188406
157773358	qingjiong zhang	2119546815	69	34	34	0	0.014492753623188406
157773358	qiu rongliang	2168274561	46	1	1	1	0.021739130434782608
157773358	qiu rongliang	2327036678	46	3	3	1	0.021739130434782608
157773358	qiu rongliang	2122694663	46	4	4	1	0.021739130434782608
157773358	qiu rongliang	2138695821	46	13	13	1	0.021739130434782608
157773358	qiu rongliang	2147229070	46	31	3	1	0.0021037868162692847
157773358	qiu rongliang	2103417878	46	2	2	1	0.021739130434782608
157773358	qiu rongliang	2322955039	46	1	1	1	0.021739130434782608
157773358	qiu rongliang	2688624289	46	4	4	1	0.021739130434782608
157773358	qiu rongliang	2144189354	46	1	1	1	0.021739130434782608
157773358	qiu rongliang	2674404907	46	6	2	1	0.007246376811594203
157773358	qiu rongliang	2644654514	46	1	1	1	0.021739130434782608
157773358	qiu rongliang	2067272756	46	1	1	1	0.021739130434782608
157773358	qiu rongliang	2170669512	46	3	1	1	0.007246376811594203
157773358	qiu rongliang	2143199950	46	5	5	1	0.021739130434782608
157773358	qiu rongliang	2147684178	46	6	6	1	0.021739130434782608
157773358	qiu rongliang	2109531987	46	41	3	1	0.0015906680805938495
157773358	qiu rongliang	2180229723	46	31	5	1	0.0035063113604488078
157773358	qiu rongliang	2315345509	46	74	1	1	0.0002937720329024677
157773358	qiu rongliang	2676391403	46	1	1	1	0.021739130434782608
157773358	qiu rongliang	2488563826	46	1	1	1	0.021739130434782608
157773358	qiu rongliang	2422261621	46	13	4	1	0.006688963210702341
157773358	qiu rongliang	2168274561	69	6	5	0	0.012077294685990338
157773358	qiu rongliang	2327036678	69	3	3	0	0.014492753623188406
157773358	qiu rongliang	2122694663	69	9	9	0	0.014492753623188406
157773358	qiu rongliang	2138695821	69	23	20	0	0.01260239445494644
157773358	qiu rongliang	2147229070	69	16	1	0	0.0009057971014492754
157773358	qiu rongliang	2103417878	69	1	1	0	0.014492753623188406
157773358	qiu rongliang	2322955039	69	5	4	0	0.011594202898550725
157773358	qiu rongliang	2688624289	69	1	1	0	0.014492753623188406
157773358	qiu rongliang	2144189354	69	5	5	0	0.014492753623188406
157773358	qiu rongliang	2674404907	69	22	9	0	0.005928853754940711
157773358	qiu rongliang	2644654514	69	1	1	0	0.014492753623188406
157773358	qiu rongliang	2067272756	69	5	5	0	0.014492753623188406
157773358	qiu rongliang	2170669512	69	1	1	0	0.014492753623188406
157773358	qiu rongliang	2143199950	69	3	3	0	0.014492753623188406
157773358	qiu rongliang	2147684178	69	18	17	0	0.013687600644122383
157773358	qiu rongliang	2109531987	69	14	4	0	0.004140786749482402
157773358	qiu rongliang	2180229723	69	30	2	0	0.000966183574879227
157773358	qiu rongliang	2315345509	69	66	2	0	0.0004391743522178305
157773358	qiu rongliang	2676391403	69	1	1	0	0.014492753623188406
157773358	qiu rongliang	2488563826	69	1	1	0	0.014492753623188406
157773358	qiu rongliang	2422261621	69	15	8	0	0.007729468599033816
157773358	shuai xintao	2096805896	26	6	5	1	0.03205128205128205
157773358	shuai xintao	2778024360	26	3	3	1	0.038461538461538464
157773358	shuai xintao	2144216523	26	2	2	1	0.038461538461538464
157773358	shuai xintao	2157169164	26	3	2	1	0.02564102564102564
157773358	shuai xintao	2106577934	26	1	1	1	0.038461538461538464
157773358	shuai xintao	2780697807	26	1	1	1	0.038461538461538464
157773358	shuai xintao	2171165648	26	2	2	1	0.038461538461538464
157773358	shuai xintao	2122823218	26	2	2	1	0.038461538461538464
157773358	shuai xintao	2609770296	26	1	1	1	0.038461538461538464
157773358	shuai xintao	2625950548	26	1	1	1	0.038461538461538464
157773358	shuai xintao	2157207701	26	1	1	1	0.038461538461538464
157773358	shuai xintao	2168838071	26	7	2	1	0.01098901098901099
157773358	shuai xintao	2171611672	26	2	2	1	0.038461538461538464
157773358	shuai xintao	2778146874	26	7	4	1	0.02197802197802198
157773358	shuai xintao	2666753723	26	1	1	1	0.038461538461538464
157773358	shuai xintao	2583990910	26	27	2	1	0.002849002849002849
157773358	shuai xintao	2619055263	26	1	1	1	0.038461538461538464
157773358	shuai xintao	2096805896	51	23	22	0	0.01875532821824382
157773358	shuai xintao	2778024360	51	4	2	0	0.00980392156862745
157773358	shuai xintao	2144216523	51	10	1	0	0.00196078431372549
157773358	shuai xintao	2157169164	51	14	3	0	0.004201680672268907
157773358	shuai xintao	2106577934	51	3	1	0	0.006535947712418301
157773358	shuai xintao	2780697807	51	3	3	0	0.0196078431372549
157773358	shuai xintao	2171165648	51	2	2	0	0.0196078431372549
157773358	shuai xintao	2122823218	51	13	1	0	0.0015082956259426848
157773358	shuai xintao	2609770296	51	1	1	0	0.0196078431372549
157773358	shuai xintao	2625950548	51	1	1	0	0.0196078431372549
157773358	shuai xintao	2157207701	51	3	3	0	0.0196078431372549
157773358	shuai xintao	2168838071	51	15	3	0	0.00392156862745098
157773358	shuai xintao	2171611672	51	1	1	0	0.0196078431372549
157773358	shuai xintao	2778146874	51	5	3	0	0.011764705882352941
157773358	shuai xintao	2666753723	51	4	1	0	0.004901960784313725
157773358	shuai xintao	2583990910	51	41	1	0	0.00047824007651841227
157773358	shuai xintao	2619055263	51	2	2	0	0.0196078431372549
157773358	wang xuemei	2149824610	32	90	2	1	0.0006944444444444445
157773358	wang xuemei	2634917251	32	13	13	1	0.03125
157773358	wang xuemei	2490153478	32	1	1	1	0.03125
157773358	wang xuemei	2311482153	32	2	2	1	0.03125
157773358	wang xuemei	2336133836	32	20	5	1	0.0078125
157773358	wang xuemei	2675957935	32	7	4	1	0.017857142857142856
157773358	wang xuemei	2566989393	32	4	1	1	0.0078125
157773358	wang xuemei	2236983795	32	1	1	1	0.03125
157773358	wang xuemei	2112758198	32	14	1	1	0.002232142857142857
157773358	wang xuemei	2099440283	32	19	1	1	0.001644736842105263
157773358	wang xuemei	2515524734	32	16	3	1	0.005859375
157773358	wang xuemei	2556533759	32	18	3	1	0.005208333333333333
157773358	wang xuemei	2149824610	36	104	1	0	0.0002670940170940171
157773358	wang xuemei	2634917251	36	4	3	0	0.020833333333333332
157773358	wang xuemei	2490153478	36	2	2	0	0.027777777777777776
157773358	wang xuemei	2311482153	36	2	2	0	0.027777777777777776
157773358	wang xuemei	2336133836	36	7	1	0	0.003968253968253968
157773358	wang xuemei	2675957935	36	16	13	0	0.022569444444444444
157773358	wang xuemei	2566989393	36	1	1	0	0.027777777777777776
157773358	wang xuemei	2236983795	36	8	7	0	0.024305555555555556
157773358	wang xuemei	2112758198	36	13	5	0	0.010683760683760684
157773358	wang xuemei	2099440283	36	14	1	0	0.001984126984126984
157773358	wang xuemei	2515524734	36	18	1	0	0.0015432098765432098
157773358	wang xuemei	2556533759	36	2	1	0	0.013888888888888888
157773358	wu zhongkai	2095212072	18	27	15	1	0.030864197530864196
157773358	wu zhongkai	2395003659	18	10	9	1	0.05
157773358	wu zhongkai	1824031183	18	29	9	1	0.017241379310344827
157773358	wu zhongkai	2113416784	18	56	18	1	0.017857142857142856
157773358	wu zhongkai	699945654	18	38	12	1	0.017543859649122806
157773358	wu zhongkai	2171050743	18	11	9	1	0.045454545454545456
157773358	wu zhongkai	2095212072	8	1	1	0	0.125
157773358	wu zhongkai	2395003659	8	1	1	0	0.125
157773358	wu zhongkai	1824031183	8	3	1	0	0.041666666666666664
157773358	wu zhongkai	2113416784	8	37	4	0	0.013513513513513514
157773358	wu zhongkai	699945654	8	20	2	0	0.0125
157773358	wu zhongkai	2171050743	8	2	1	0	0.0625
158842170	fusheng pan	2747643296	33	1	1	1	0.030303030303030304
158842170	fusheng pan	2118532449	33	8	8	1	0.030303030303030304
158842170	fusheng pan	2683968195	33	4	1	1	0.007575757575757576
158842170	fusheng pan	2700676744	33	7	5	1	0.021645021645021644
158842170	fusheng pan	2167913352	33	1	1	1	0.030303030303030304
158842170	fusheng pan	2711358987	33	5	5	1	0.030303030303030304
158842170	fusheng pan	2311542604	33	2	2	1	0.030303030303030304
158842170	fusheng pan	2103672335	33	120	1	1	0.0002525252525252525
158842170	fusheng pan	2091093136	33	20	2	1	0.0030303030303030303
158842170	fusheng pan	2442031191	33	1	1	1	0.030303030303030304
158842170	fusheng pan	2171412763	33	8	4	1	0.015151515151515152
158842170	fusheng pan	385862076	33	1	1	1	0.030303030303030304
158842170	fusheng pan	2106581663	33	26	1	1	0.0011655011655011655
158842170	fusheng pan	2747643296	209	4	4	0	0.004784688995215311
158842170	fusheng pan	2118532449	209	10	10	0	0.004784688995215311
158842170	fusheng pan	2683968195	209	5	4	0	0.003827751196172249
158842170	fusheng pan	2700676744	209	5	2	0	0.0019138755980861245
158842170	fusheng pan	2167913352	209	2	2	0	0.004784688995215311
158842170	fusheng pan	2711358987	209	2	2	0	0.004784688995215311
158842170	fusheng pan	2311542604	209	1	1	0	0.004784688995215311
158842170	fusheng pan	2103672335	209	107	1	0	4.47167195814515e-05
158842170	fusheng pan	2091093136	209	22	1	0	0.00021748586341887777
158842170	fusheng pan	2442031191	209	27	22	0	0.003898635477582846
158842170	fusheng pan	2171412763	209	17	1	0	0.00028145229383619476
158842170	fusheng pan	385862076	209	2	2	0	0.004784688995215311
158842170	fusheng pan	2106581663	209	4	1	0	0.0011961722488038277
158842170	jian li	2301908996	102	1	1	1	0.00980392156862745
158842170	jian li	1983231621	102	51	19	1	0.0036524413687043446
158842170	jian li	2488541064	102	2	2	1	0.00980392156862745
158842170	jian li	2133651858	102	17	6	1	0.0034602076124567475
158842170	jian li	2127035167	102	60	8	1	0.00130718954248366
158842170	jian li	2131491365	102	24	2	1	0.0008169934640522876
158842170	jian li	2099919526	102	39	3	1	0.0007541478129713424
158842170	jian li	2635951281	102	1	1	1	0.00980392156862745
158842170	jian li	2097180593	102	77	11	1	0.0014005602240896359
158842170	jian li	2303559859	102	5	5	1	0.00980392156862745
158842170	jian li	2693915703	102	1	1	1	0.00980392156862745
158842170	jian li	2605361726	102	2	2	1	0.00980392156862745
158842170	jian li	2114587584	102	5	5	1	0.00980392156862745
158842170	jian li	2118389187	102	9	2	1	0.002178649237472767
158842170	jian li	2194800325	102	1	1	1	0.00980392156862745
158842170	jian li	2112573646	102	3	3	1	0.00980392156862745
158842170	jian li	2119021903	102	16	16	1	0.00980392156862745
158842170	jian li	2304655700	102	21	2	1	0.0009337068160597573
158842170	jian li	2164323427	102	12	10	1	0.008169934640522876
158842170	jian li	2305344876	102	5	5	1	0.00980392156862745
158842170	jian li	2170669809	102	41	1	1	0.00023912003825920613
158842170	jian li	2304078461	102	2	2	1	0.00980392156862745
158842170	jian li	2301908996	73	7	7	0	0.0136986301369863
158842170	jian li	1983231621	73	5	2	0	0.005479452054794521
158842170	jian li	2488541064	73	1	1	0	0.0136986301369863
158842170	jian li	2133651858	73	34	1	0	0.00040290088638195
158842170	jian li	2127035167	73	47	2	0	0.0005829204313611193
158842170	jian li	2131491365	73	49	7	0	0.0019569471624266144
158842170	jian li	2099919526	73	12	1	0	0.001141552511415525
158842170	jian li	2635951281	73	1	1	0	0.0136986301369863
158842170	jian li	2097180593	73	72	3	0	0.0005707762557077625
158842170	jian li	2303559859	73	1	1	0	0.0136986301369863
158842170	jian li	2693915703	73	1	1	0	0.0136986301369863
158842170	jian li	2605361726	73	1	1	0	0.0136986301369863
158842170	jian li	2114587584	73	8	8	0	0.0136986301369863
158842170	jian li	2118389187	73	4	2	0	0.00684931506849315
158842170	jian li	2194800325	73	1	1	0	0.0136986301369863
158842170	jian li	2112573646	73	11	11	0	0.0136986301369863
158842170	jian li	2119021903	73	1	1	0	0.0136986301369863
158842170	jian li	2304655700	73	25	1	0	0.000547945205479452
158842170	jian li	2164323427	73	7	7	0	0.0136986301369863
158842170	jian li	2305344876	73	2	2	0	0.0136986301369863
158842170	jian li	2170669809	73	56	3	0	0.0007338551859099804
158842170	jian li	2304078461	73	5	5	0	0.0136986301369863
158842170	xun zhu	2479065472	71	1	1	1	0.014084507042253521
158842170	xun zhu	2159976320	71	12	11	1	0.012910798122065728
158842170	xun zhu	2304920198	71	14	3	1	0.0030181086519114686
158842170	xun zhu	2610125068	71	1	1	1	0.014084507042253521
158842170	xun zhu	2031300889	71	32	7	1	0.0030809859154929575
158842170	xun zhu	2464493473	71	9	8	1	0.012519561815336464
158842170	xun zhu	2104489379	71	15	14	1	0.013145539906103286
158842170	xun zhu	1794632771	71	83	6	1	0.001018157135584592
158842170	xun zhu	2127949126	71	12	11	1	0.012910798122065728
158842170	xun zhu	2097858121	71	1	1	1	0.014084507042253521
158842170	xun zhu	2099777878	71	3	2	1	0.009389671361502348
158842170	xun zhu	2663593174	71	3	3	1	0.014084507042253521
158842170	xun zhu	2346457053	71	3	3	1	0.014084507042253521
158842170	xun zhu	2554117352	71	1	1	1	0.014084507042253521
158842170	xun zhu	2443271273	71	1	1	1	0.014084507042253521
158842170	xun zhu	2501873900	71	4	4	1	0.014084507042253521
158842170	xun zhu	2495058034	71	3	3	1	0.014084507042253521
158842170	xun zhu	2602834932	71	19	19	1	0.014084507042253521
158842170	xun zhu	2245934836	71	3	3	1	0.014084507042253521
158842170	xun zhu	2499273716	71	17	15	1	0.012427506213753107
158842170	xun zhu	2489366008	71	22	22	1	0.014084507042253521
158842170	xun zhu	2514476154	71	5	4	1	0.011267605633802818
158842170	xun zhu	2096225661	71	53	52	1	0.013818761626361946
158842170	xun zhu	2479065472	142	5	3	0	0.004225352112676056
158842170	xun zhu	2159976320	142	14	14	0	0.007042253521126761
158842170	xun zhu	2304920198	142	1	1	0	0.007042253521126761
158842170	xun zhu	2610125068	142	16	16	0	0.007042253521126761
158842170	xun zhu	2031300889	142	8	2	0	0.0017605633802816902
158842170	xun zhu	2464493473	142	61	56	0	0.0064650196259524355
158842170	xun zhu	2104489379	142	38	38	0	0.007042253521126761
158842170	xun zhu	1794632771	142	53	2	0	0.00026574541589157585
158842170	xun zhu	2127949126	142	3	1	0	0.002347417840375587
158842170	xun zhu	2097858121	142	1	1	0	0.007042253521126761
158842170	xun zhu	2099777878	142	3	3	0	0.007042253521126761
158842170	xun zhu	2663593174	142	2	1	0	0.0035211267605633804
158842170	xun zhu	2346457053	142	3	3	0	0.007042253521126761
158842170	xun zhu	2554117352	142	1	1	0	0.007042253521126761
158842170	xun zhu	2443271273	142	1	1	0	0.007042253521126761
158842170	xun zhu	2501873900	142	10	10	0	0.007042253521126761
158842170	xun zhu	2495058034	142	1	1	0	0.007042253521126761
158842170	xun zhu	2602834932	142	30	30	0	0.007042253521126761
158842170	xun zhu	2245934836	142	1	1	0	0.007042253521126761
158842170	xun zhu	2499273716	142	4	2	0	0.0035211267605633804
158842170	xun zhu	2489366008	142	27	27	0	0.007042253521126761
158842170	xun zhu	2514476154	142	28	27	0	0.006790744466800805
158842170	xun zhu	2096225661	142	133	129	0	0.006830456422747009
158842170	yongxing zhang	2117716904	23	2	2	1	0.043478260869565216
158842170	yongxing zhang	2352404057	23	2	1	1	0.021739130434782608
158842170	yongxing zhang	2368824834	23	2	1	1	0.021739130434782608
158842170	yongxing zhang	2346524174	23	2	2	1	0.043478260869565216
158842170	yongxing zhang	2117716904	34	24	4	0	0.004901960784313725
158842170	yongxing zhang	2352404057	34	7	2	0	0.008403361344537815
158842170	yongxing zhang	2368824834	34	4	2	0	0.014705882352941176
158842170	yongxing zhang	2346524174	34	1	1	0	0.029411764705882353
158842170	zhang zongyi	2114894524	5	15	3	1	0.04
158842170	zhang zongyi	2114894524	34	27	1	0	0.0010893246187363835
159948400	baiou guan	2245040899	34	173	11	1	0.001870112206732404
159948400	baiou guan	2609516178	34	100	1	1	0.0002941176470588235
159948400	baiou guan	2153562261	34	20	11	1	0.016176470588235296
159948400	baiou guan	2032215577	34	126	12	1	0.0028011204481792717
159948400	baiou guan	2570945953	34	12	2	1	0.004901960784313725
159948400	baiou guan	2239686435	34	47	5	1	0.0031289111389236545
159948400	baiou guan	2464812838	34	143	2	1	0.00041135335252982314
159948400	baiou guan	2475973415	34	10	3	1	0.008823529411764706
159948400	baiou guan	2112829999	34	5	3	1	0.01764705882352941
159948400	baiou guan	2618820912	34	9	7	1	0.02287581699346405
159948400	baiou guan	2110203832	34	1	1	1	0.029411764705882353
159948400	baiou guan	2172144201	34	2	2	1	0.029411764705882353
159948400	baiou guan	2150095951	34	3	3	1	0.029411764705882353
159948400	baiou guan	2107307488	34	2	2	1	0.029411764705882353
159948400	baiou guan	2143043812	34	2	1	1	0.014705882352941176
159948400	baiou guan	2261482214	34	2	2	1	0.029411764705882353
159948400	baiou guan	2159214957	34	1	1	1	0.029411764705882353
159948400	baiou guan	2148390640	34	18	3	1	0.004901960784313725
159948400	baiou guan	2305635324	34	20	2	1	0.0029411764705882353
159948400	baiou guan	2169638526	34	12	8	1	0.0196078431372549
159948400	baiou guan	2245040899	236	165	7	0	0.000179763739085773
159948400	baiou guan	2609516178	236	80	21	0	0.0011122881355932204
159948400	baiou guan	2153562261	236	52	41	0	0.0033409387222946545
159948400	baiou guan	2032215577	236	114	16	0	0.0005947071067499256
159948400	baiou guan	2570945953	236	3	3	0	0.00423728813559322
159948400	baiou guan	2239686435	236	83	11	0	0.0005615683071268123
159948400	baiou guan	2464812838	236	47	1	0	9.015506671474937e-05
159948400	baiou guan	2475973415	236	35	3	0	0.0003631961259079903
159948400	baiou guan	2112829999	236	90	86	0	0.0040489642184557435
159948400	baiou guan	2618820912	236	59	58	0	0.004165469692617064
159948400	baiou guan	2110203832	236	1	1	0	0.00423728813559322
159948400	baiou guan	2172144201	236	9	9	0	0.00423728813559322
159948400	baiou guan	2150095951	236	48	47	0	0.004149011299435028
159948400	baiou guan	2107307488	236	40	39	0	0.00413135593220339
159948400	baiou guan	2143043812	236	13	2	0	0.000651890482398957
159948400	baiou guan	2261482214	236	1	1	0	0.00423728813559322
159948400	baiou guan	2159214957	236	1	1	0	0.00423728813559322
159948400	baiou guan	2148390640	236	79	56	0	0.003003647285990131
159948400	baiou guan	2305635324	236	44	41	0	0.003948382126348228
159948400	baiou guan	2169638526	236	22	16	0	0.0030816640986132513
162868743	denghua zhong	2632429002	10	1	1	1	0.1
162868743	denghua zhong	2632429002	21	1	1	0	0.047619047619047616
162868743	feng wei	2270953025	80	21	8	1	0.004761904761904762
162868743	feng wei	2723580837	80	1	1	1	0.0125
162868743	feng wei	2476806054	80	1	1	1	0.0125
162868743	feng wei	2085788295	80	2	1	1	0.00625
162868743	feng wei	2171263049	80	24	7	1	0.0036458333333333334
162868743	feng wei	2148914699	80	29	4	1	0.0017241379310344827
162868743	feng wei	2139261931	80	1	1	1	0.0125
162868743	feng wei	2664396599	80	16	7	1	0.00546875
162868743	feng wei	2714137198	80	22	22	1	0.0125
162868743	feng wei	2107521940	80	192	1	1	6.510416666666667e-05
162868743	feng wei	2306660213	80	2	2	1	0.0125
162868743	feng wei	2715033622	80	1	1	1	0.0125
162868743	feng wei	2100312599	80	29	27	1	0.01163793103448276
162868743	feng wei	2108596472	80	42	2	1	0.0005952380952380953
162868743	feng wei	2430267129	80	12	9	1	0.009375
162868743	feng wei	2227095451	80	30	4	1	0.0016666666666666668
162868743	feng wei	2101003356	80	43	3	1	0.0008720930232558139
162868743	feng wei	2270953025	77	3	3	0	0.012987012987012988
162868743	feng wei	2723580837	77	7	1	0	0.0018552875695732839
162868743	feng wei	2476806054	77	2	1	0	0.006493506493506494
162868743	feng wei	2085788295	77	8	6	0	0.00974025974025974
162868743	feng wei	2171263049	77	21	2	0	0.0012368583797155227
162868743	feng wei	2148914699	77	18	1	0	0.0007215007215007215
162868743	feng wei	2139261931	77	5	5	0	0.012987012987012988
162868743	feng wei	2664396599	77	13	7	0	0.006993006993006993
162868743	feng wei	2714137198	77	14	14	0	0.012987012987012988
162868743	feng wei	2107521940	77	150	3	0	0.00025974025974025974
162868743	feng wei	2306660213	77	4	4	0	0.012987012987012988
162868743	feng wei	2715033622	77	6	3	0	0.006493506493506494
162868743	feng wei	2100312599	77	32	30	0	0.012175324675324676
162868743	feng wei	2108596472	77	89	2	0	0.00029184298847220193
162868743	feng wei	2430267129	77	18	1	0	0.0007215007215007215
162868743	feng wei	2227095451	77	53	2	0	0.000490075961774075
162868743	feng wei	2101003356	77	42	1	0	0.00030921459492888067
162868743	jiang zhongyi	2308050946	135	5	5	1	0.007407407407407408
162868743	jiang zhongyi	2603100037	135	7	7	1	0.007407407407407408
162868743	jiang zhongyi	2675499528	135	3	3	1	0.007407407407407408
162868743	jiang zhongyi	2432361864	135	1	1	1	0.007407407407407408
162868743	jiang zhongyi	2599360269	135	17	17	1	0.007407407407407408
162868743	jiang zhongyi	2715174177	135	51	2	1	0.00029048656499636893
162868743	jiang zhongyi	2701691809	135	1	1	1	0.007407407407407408
162868743	jiang zhongyi	2499927464	135	16	16	1	0.007407407407407408
162868743	jiang zhongyi	2116721965	135	23	23	1	0.007407407407407408
162868743	jiang zhongyi	2481342893	135	1	1	1	0.007407407407407408
162868743	jiang zhongyi	2663385783	135	9	1	1	0.0008230452674897119
162868743	jiang zhongyi	2610136632	135	4	4	1	0.007407407407407408
162868743	jiang zhongyi	2306643385	135	1	1	1	0.007407407407407408
162868743	jiang zhongyi	2479651006	135	2	2	1	0.007407407407407408
162868743	jiang zhongyi	2130936259	135	4	3	1	0.005555555555555556
162868743	jiang zhongyi	2329762116	135	2	1	1	0.003703703703703704
162868743	jiang zhongyi	2110297029	135	8	8	1	0.007407407407407408
162868743	jiang zhongyi	2589932489	135	5	5	1	0.007407407407407408
162868743	jiang zhongyi	2165579467	135	15	15	1	0.007407407407407408
162868743	jiang zhongyi	2129391570	135	3	3	1	0.007407407407407408
162868743	jiang zhongyi	2747653331	135	4	4	1	0.007407407407407408
162868743	jiang zhongyi	2614320089	135	10	10	1	0.007407407407407408
162868743	jiang zhongyi	2172018138	135	13	13	1	0.007407407407407408
162868743	jiang zhongyi	2778914140	135	6	6	1	0.007407407407407408
162868743	jiang zhongyi	2724521953	135	1	1	1	0.007407407407407408
162868743	jiang zhongyi	2551628004	135	13	13	1	0.007407407407407408
162868743	jiang zhongyi	2157204074	135	16	16	1	0.007407407407407408
162868743	jiang zhongyi	2095891439	135	3	3	1	0.007407407407407408
162868743	jiang zhongyi	2686079472	135	4	2	1	0.003703703703703704
162868743	jiang zhongyi	2663016177	135	3	1	1	0.0024691358024691358
162868743	jiang zhongyi	2129409145	135	3	3	1	0.007407407407407408
162868743	jiang zhongyi	2131943807	135	4	4	1	0.007407407407407408
162868743	jiang zhongyi	2308050946	206	1	1	0	0.0048543689320388345
162868743	jiang zhongyi	2603100037	206	4	1	0	0.0012135922330097086
162868743	jiang zhongyi	2675499528	206	5	5	0	0.0048543689320388345
162868743	jiang zhongyi	2432361864	206	1	1	0	0.0048543689320388345
162868743	jiang zhongyi	2599360269	206	3	2	0	0.003236245954692557
162868743	jiang zhongyi	2715174177	206	40	7	0	0.0008495145631067961
162868743	jiang zhongyi	2701691809	206	4	3	0	0.0036407766990291263
162868743	jiang zhongyi	2499927464	206	2	1	0	0.0024271844660194173
162868743	jiang zhongyi	2116721965	206	43	41	0	0.004628584330548657
162868743	jiang zhongyi	2481342893	206	1	1	0	0.0048543689320388345
162868743	jiang zhongyi	2663385783	206	17	1	0	0.00028555111364934324
162868743	jiang zhongyi	2610136632	206	95	91	0	0.004649974450689831
162868743	jiang zhongyi	2306643385	206	1	1	0	0.0048543689320388345
162868743	jiang zhongyi	2479651006	206	5	5	0	0.0048543689320388345
162868743	jiang zhongyi	2130936259	206	21	4	0	0.0009246417013407304
162868743	jiang zhongyi	2329762116	206	1	1	0	0.0048543689320388345
162868743	jiang zhongyi	2110297029	206	4	4	0	0.0048543689320388345
162868743	jiang zhongyi	2589932489	206	1	1	0	0.0048543689320388345
162868743	jiang zhongyi	2165579467	206	32	30	0	0.0045509708737864075
162868743	jiang zhongyi	2129391570	206	1	1	0	0.0048543689320388345
162868743	jiang zhongyi	2747653331	206	1	1	0	0.0048543689320388345
162868743	jiang zhongyi	2614320089	206	2	2	0	0.0048543689320388345
162868743	jiang zhongyi	2172018138	206	18	5	0	0.001348435814455232
162868743	jiang zhongyi	2778914140	206	5	4	0	0.003883495145631068
162868743	jiang zhongyi	2724521953	206	3	1	0	0.0016181229773462784
162868743	jiang zhongyi	2551628004	206	27	3	0	0.0005393743257820927
162868743	jiang zhongyi	2157204074	206	32	32	0	0.0048543689320388345
162868743	jiang zhongyi	2095891439	206	18	11	0	0.0029665587918015104
162868743	jiang zhongyi	2686079472	206	4	1	0	0.0012135922330097086
162868743	jiang zhongyi	2663016177	206	1	1	0	0.0048543689320388345
162868743	jiang zhongyi	2129409145	206	1	1	0	0.0048543689320388345
162868743	jiang zhongyi	2131943807	206	11	11	0	0.0048543689320388345
162868743	junan ma	2490698432	43	2	1	1	0.011627906976744186
162868743	junan ma	2156772448	43	15	14	1	0.021705426356589147
162868743	junan ma	2130206435	43	7	7	1	0.023255813953488372
162868743	junan ma	2134899046	43	15	15	1	0.023255813953488372
162868743	junan ma	2055410055	43	36	34	1	0.021963824289405683
162868743	junan ma	2113619976	43	1	1	1	0.023255813953488372
162868743	junan ma	2102172587	43	11	11	1	0.023255813953488372
162868743	junan ma	2444672621	43	2	2	1	0.023255813953488372
162868743	junan ma	2132419471	43	6	6	1	0.023255813953488372
162868743	junan ma	2307581938	43	1	1	1	0.023255813953488372
162868743	junan ma	2132725874	43	5	5	1	0.023255813953488372
162868743	junan ma	168783316	43	35	3	1	0.0019933554817275745
162868743	junan ma	2131346741	43	7	7	1	0.023255813953488372
162868743	junan ma	2495293880	43	1	1	1	0.023255813953488372
162868743	junan ma	2490698432	83	1	1	0	0.012048192771084338
162868743	junan ma	2156772448	83	30	30	0	0.012048192771084338
162868743	junan ma	2130206435	83	3	3	0	0.012048192771084338
162868743	junan ma	2134899046	83	1	1	0	0.012048192771084338
162868743	junan ma	2055410055	83	46	46	0	0.012048192771084338
162868743	junan ma	2113619976	83	2	2	0	0.012048192771084338
162868743	junan ma	2102172587	83	1	1	0	0.012048192771084338
162868743	junan ma	2444672621	83	1	1	0	0.012048192771084338
162868743	junan ma	2132419471	83	4	4	0	0.012048192771084338
162868743	junan ma	2307581938	83	1	1	0	0.012048192771084338
162868743	junan ma	2132725874	83	7	7	0	0.012048192771084338
162868743	junan ma	168783316	83	46	4	0	0.0010476689366160294
162868743	junan ma	2131346741	83	7	7	0	0.012048192771084338
162868743	junan ma	2495293880	83	11	11	0	0.012048192771084338
162868743	li yali	1964572295	5	60	2	1	0.006666666666666667
162868743	li yali	1964572295	23	52	2	0	0.0016722408026755853
162868743	liu wenguang	2778911747	32	1	1	1	0.03125
162868743	liu wenguang	2605507395	32	1	1	1	0.03125
162868743	liu wenguang	2162445573	32	5	4	1	0.025
162868743	liu wenguang	2234974247	32	12	3	1	0.0078125
162868743	liu wenguang	2311928008	32	79	2	1	0.0007911392405063291
162868743	liu wenguang	2135676972	32	6	6	1	0.03125
162868743	liu wenguang	2625006191	32	10	6	1	0.01875
162868743	liu wenguang	2608147888	32	2	2	1	0.03125
