fxID	minYear	assumeAwardYear
70327	1992	1997
15632	1993	2012
76470	2004	2011
36682	1991	2003
23895	2005	2010
74877	2001	2010
72379	2002	2012
74880	2005	2011
101194	2001	2010
96554	2000	2010
19793	1996	2005
16888	1990	2006
82712	2007	2012
75666	2003	2010
58536	1999	2010
16890	2001	2009
58916	2003	2009
13275	2001	2009
46481	1992	2002
13276	1980	2003
3540	2002	2007
18492	1992	2010
23502	1987	2003
41974	2003	2009
81839	1989	2011
13646	2005	2011
48843	1998	2009
42394	1980	2003
38767	1993	2003
53317	1998	2012
72837	2000	2010
11629	2006	2012
58557	1995	2003
82734	2005	2010
9535	2001	2006
99939	1992	2004
30084	1997	2004
86852	2005	2010
52937	1997	2005
74903	1999	2008
47299	2006	2012
13294	2002	2011
51715	2007	2012
41610	2003	2011
353	2004	2010
64256	2007	2012
53739	2002	2007
89683	1998	2009
12859	1994	2007
8346	1991	2006
67545	1988	2003
71198	1990	2004
7222	2003	2009
75701	2003	2008
83601	1998	2012
74495	1995	2002
69588	1995	2002
37542	2007	2012
36315	1989	2002
92006	1995	2003
56997	2002	2012
87256	2004	2011
3153	2007	2012
80227	2007	2012
10379	2007	2012
46521	2003	2010
37960	1994	2010
50896	2007	2012
23540	1986	2000
63036	1998	2008
61342	1999	2004
77736	1990	1999
17333	2007	2012
93649	2000	2010
82766	1998	2012
74099	1996	2005
7236	2005	2011
28877	2001	2010
7629	2001	2010
97010	2005	2012
22714	2004	2011
3164	2007	2012
26857	2002	2012
86482	2003	2011
67991	1991	2000
94927	1996	2005
35075	2002	2012
71578	2005	2012
34253	1997	2005
44045	2004	2009
34254	2000	2007
30539	2004	2011
48510	1998	2010
57421	1997	2010
17350	2006	2011
100853	1981	2001
1213	1994	2002
72451	2005	2012
28891	2004	2012
38828	2006	2012
34263	2001	2007
43654	1992	2003
45295	2001	2012
12495	2000	2010
32637	2001	2009
52584	2006	2011
68819	1992	2001
94115	2005	2012
85292	2000	2011
14142	1998	2009
24406	1982	2002
70004	1997	2010
34274	2001	2009
29308	2004	2012
94543	2001	2010
51767	1993	2008
79031	2007	2012
71608	2003	2008
15731	1987	2002
84045	2000	2010
52171	1999	2008
62217	2005	2012
3622	1987	2000
78601	2003	2009
77773	2007	2012
24859	2002	2012
31817	2006	2012
39677	2002	2008
86515	2001	2010
41293	2003	2011
34284	2000	2005
100003	2002	2008
33481	1989	2001
72480	2005	2011
29750	2007	2012
42467	2001	2007
32664	1995	2012
41665	2006	2012
17792	1985	2008
50958	2004	2011
26482	2007	2012
53385	2006	2011
90118	2002	2012
68028	2004	2011
100882	1997	2009
33067	1999	2010
96246	2002	2012
28913	1999	2008
10423	2005	2012
55387	2006	2011
38423	2000	2008
64726	2000	2008
67163	1996	2006
80711	1997	2006
6938	2001	2009
19880	1996	2006
60608	1988	2001
32696	2003	2010
99202	2001	2011
76199	1996	2003
89330	1993	2003
48554	2002	2007
5304	2007	2012
2038	2004	2009
77812	1991	2000
92077	1999	2006
100030	1994	2006
16179	2005	2010
40959	2001	2006
34747	2001	2006
1273	2006	2012
30180	2004	2011
5718	1997	2006
89756	2007	2012
75003	1995	2012
53040	2005	2012
63528	1992	2006
31867	2001	2008
60632	1998	2010
17422	2001	2012
2063	1993	2006
14992	2007	2012
64762	2003	2011
42527	1994	2006
75815	2006	2012
18233	2006	2012
94181	2004	2010
89772	2007	2012
68081	1999	2010
24477	2004	2012
12146	1999	2008
85776	1999	2011
52655	2007	2012
73783	1999	2006
85366	2000	2011
40163	1998	2012
1696	1990	2001
33969	2005	2010
40996	2007	2012
49012	2007	2012
3276	2003	2010
98000	1997	2006
66016	2006	2012
89004	2005	2011
65217	2004	2009
85386	1985	2002
89804	2005	2011
30659	1987	2001
14638	2000	2008
91747	2006	2011
83321	2007	2012
87014	1994	2000
80374	2004	2010
73014	2002	2012
90985	2000	2011
61921	2005	2010
45816	2003	2012
61926	2007	2012
74242	1999	2009
13031	2004	2010
38529	1986	2002
31088	1985	2008
73021	2001	2008
20385	2002	2010
26992	1998	2008
26176	2003	2011
24111	1999	2012
7765	1998	2009
51066	2004	2011
34823	1999	2007
70937	1999	2007
80401	2003	2009
53899	2001	2011
100132	2001	2012
75482	2003	2009
71753	2002	2009
9315	2000	2005
36487	1995	2009
13846	2007	2012
1358	2005	2011
35640	2006	2012
81650	1999	2010
52718	2001	2010
78749	2007	2012
50269	1998	2011
89842	2004	2011
41046	1998	2008
35647	2001	2011
13851	2003	2009
38975	2003	2012
79177	2001	2007
98934	2000	2010
44670	1998	2008
13071	1990	2012
45057	1994	2004
70169	1990	2012
3777	2004	2010
75100	1996	2008
54322	1988	2009
100177	2006	2011
3355	1999	2007
145	2002	2012
97644	2007	2012
51523	1995	2006
6247	1991	2002
30723	2004	2009
10171	2006	2011
7423	2007	2012
64489	2005	2012
61164	1992	2010
584	1999	2009
54332	2004	2012
52337	2006	2011
19202	1994	2000
79199	2000	2009
63226	2005	2012
18350	1994	2012
73082	1996	2009
38586	1998	2009
1395	2001	2009
20462	2006	2012
100660	2004	2010
57234	2002	2007
6274	1996	2001
55571	2007	2012
49509	2007	2012
41471	1999	2006
88645	2003	2012
93902	1998	2005
49515	1987	2003
19657	2000	2012
85484	2001	2011
91457	1998	2010
2992	1992	2004
54750	2002	2012
32002	1993	2012
7457	2004	2009
100669	2006	2011
43484	2005	2010
78390	1999	2006
41104	1988	2000
50765	1999	2004
625	1988	2012
56011	1998	2008
36150	2002	2007
33673	2007	2012
99408	2000	2011
68645	2003	2008
50364	2007	2012
27873	1998	2011
44727	2003	2008
72697	1986	2008
82586	1994	2007
87114	2004	2011
69033	2001	2010
55602	2002	2010
69822	1997	2005
93932	1993	2004
31220	1999	2009
1455	2007	2012
95199	1987	2012
18401	1988	2000
16360	2004	2012
86330	1981	2001
22563	1990	2009
49984	2001	2010
70249	2006	2011
58832	2004	2012
91105	2003	2009
29973	1996	2011
80522	2000	2005
19278	2006	2011
29154	1989	2002
64553	1999	2004
71086	2000	2010
25122	2005	2012
67420	2005	2011
39067	1997	2005
43118	2002	2012
78023	2004	2011
96477	2003	2008
9848	1997	2006
96885	2001	2006
19714	2001	2012
92290	1988	2007
78032	2002	2011
76394	2006	2012
60837	2002	2009
59651	1996	2009
13187	2004	2009
47203	2005	2010
72746	2002	2008
89963	1996	2008
47210	2004	2009
44350	1999	2008
85983	2005	2011
15992	1993	2008
60845	2003	2008
2256	2002	2012
82173	1990	2005
56892	2001	2012
1503	2003	2009
48384	2002	2007
12771	1999	2004
52024	1997	2004
18035	2005	2011
11962	2007	2012
82648	2005	2011
6778	2007	2012
3048	2003	2011
64192	1998	2008
30424	2003	2008
10711	2001	2010
91539	2007	2012
45190	1988	2003
60860	2006	2011
68306	2001	2012
20573	1988	2003
85166	2001	2008
48022	2002	2010
52867	2007	2012
17381	2003	2012
69242	1985	2008
59424	1995	2008
30574	2007	2012
80288	2003	2008
88915	2006	2011
70432	2004	2011
48940	1981	2003
84073	2000	2010
2409	2003	2009
53804	2004	2010
28087	2001	2009
40514	1995	2004
76601	2004	2009
48955	2007	2012
33912	2002	2009
24451	1988	2012
65161	2005	2012
7300	1998	2006
14978	2004	2010
33925	1991	2000
70457	2004	2011
24899	2002	2012
16186	1981	2001
35145	2007	2012
32278	2002	2012
50605	2001	2012
76622	2006	2011
19512	1998	2005
872	2006	2011
28525	2000	2006
77409	1996	2001
19077	2006	2011
51817	1992	2000
86578	1997	2007
48976	2001	2012
95458	2006	2011
90544	2003	2012
48984	1997	2011
10064	2005	2010
66812	2002	2010
52651	1986	2002
2855	1997	2008
85773	2006	2012
1683	1996	2004
63968	1998	2011
61886	2000	2006
89779	1987	2009
21962	2006	2011
52658	1998	2004
70091	2002	2011
56684	2003	2011
19547	1986	2008
23219	2007	2012
50206	2005	2012
21189	2003	2012
36434	2006	2011
22821	2001	2006
97996	2005	2010
47445	2007	2012
101727	2000	2005
30230	2006	2011
94215	1998	2008
41740	1997	2005
42136	2003	2011
46643	2001	2011
9698	2004	2010
12181	2007	2012
42567	1996	2002
3291	1997	2010
56274	2001	2006
55886	2007	2012
46651	2007	2012
80373	1999	2004
43376	2006	2012
42572	2000	2009
99690	2007	2012
95918	2004	2012
23246	2000	2008
59108	2000	2006
26993	2005	2011
5783	2006	2011
22426	2005	2011
53490	1996	2002
79982	1992	1997
53102	2004	2012
9306	2004	2010
43803	2006	2011
4585	2007	2012
85402	1994	2011
25797	2007	2012
26183	2000	2010
95939	2006	2011
64455	2003	2011
98910	1987	2003
89829	2007	2012
61124	2005	2011
57553	2004	2009
66464	2005	2011
27001	2006	2012
68144	2007	2012
2131	2004	2009
64463	2001	2010
18311	1992	2001
78746	2001	2008
96761	2006	2011
15458	2005	2012
21242	2006	2012
90224	2002	2010
13860	2007	2012
91792	2007	2012
10145	2001	2012
25007	2000	2007
38977	1987	2002
73054	1992	2007
80013	2004	2012
58746	2005	2010
88608	2004	2010
72627	1990	2006
19612	1991	2012
12647	1987	2012
35667	1998	2006
11445	2001	2007
96789	2005	2011
43835	1994	2012
42629	1989	2005
71789	2007	2012
79600	1981	2001
5005	1996	2007
44250	1996	2005
17931	1997	2009
92613	1995	2011
57975	1996	2003
29911	2000	2009
15107	2000	2011
23314	2002	2012
100642	2006	2011
20887	1988	2003
62413	2000	2007
51112	2000	2009
17947	2007	2012
48297	2002	2012
15118	1997	2007
21288	2006	2011
45085	2006	2012
21293	2003	2012
41841	2001	2011
46332	1996	2009
36123	1997	2004
72243	1998	2010
79222	1993	2009
12681	2003	2012
49109	2001	2011
81696	2004	2012
3815	1990	2002
14744	1998	2003
35307	2003	2012
36957	1994	2006
1423	2002	2007
99394	2004	2012
44286	2007	2012
73508	2002	2011
53182	2002	2012
11498	1995	2002
82574	2000	2011
11499	1999	2012
100245	2005	2010
93490	2006	2012
67392	2000	2012
22540	2007	2012
85496	2001	2007
13148	2005	2010
89910	1999	2005
38634	1998	2010
61206	2005	2012
32014	2006	2011
86324	2001	2010
1844	1982	2002
33291	1995	2011
85937	2006	2011
78840	1998	2006
29139	2007	2012
77787	2001	2012
40491	2007	2012
12099	2003	2009
86533	2007	2012
47785	2000	2012
82360	1999	2008
33492	2000	2009
80709	2002	2009
34725	2006	2011
45726	2004	2012
40507	2004	2012
74155	2006	2012
94567	2006	2011
67169	1999	2005
95428	2004	2012
61419	2005	2010
28500	1995	2001
36393	1997	2010
14577	2006	2011
12115	2004	2010
45332	1996	2010
90517	2002	2011
46588	2005	2011
26508	2000	2006
97947	1997	2003
36398	1995	2008
81117	1998	2007
49349	1998	2003
43726	2005	2010
84506	1993	2006
62257	1998	2003
14988	1985	2002
63527	2000	2006
24909	2005	2010
77826	2004	2011
84515	2004	2009
4511	2006	2011
85345	1987	2002
53	2001	2009
2451	1998	2009
89773	2006	2012
47821	2000	2005
23205	2006	2011
97112	2003	2008
63135	1980	2003
26131	2007	2012
3689	2003	2011
100064	2003	2010
82416	2007	2012
24929	2006	2011
15005	2007	2012
84946	2000	2010
39320	2000	2009
53444	2005	2012
63978	2006	2011
12155	2004	2010
55031	2007	2012
16634	1995	2007
56686	1995	2009
19550	2002	2009
20348	1999	2004
77037	2007	2012
16223	2005	2010
13803	1997	2012
35605	2001	2008
8871	1994	2003
32759	1998	2011
100971	2002	2008
66837	2007	2012
19120	1999	2004
10915	2002	2008
98882	1998	2003
28147	1997	2004
80365	2000	2010
94635	2005	2011
12183	2001	2006
20803	2005	2010
38510	2002	2011
18673	1997	2007
99688	1989	2004
41372	2004	2009
55892	1986	2002
59102	1997	2006
65641	2004	2012
100114	2001	2009
25791	2004	2010
63581	2003	2011
49032	2004	2009
12205	2001	2006
90993	2005	2010
98490	1995	2000
45417	2007	2012
7379	2006	2012
74642	2007	2012
1738	1997	2002
4954	1987	2000
77901	2005	2011
66454	2003	2011
26996	2007	2012
7390	2003	2010
45031	2006	2011
44200	2005	2011
69355	2006	2012
4176	2000	2009
21235	2007	2012
93415	2007	2012
85846	2007	2012
3328	2002	2009
27772	2003	2010
28196	2001	2011
16280	2006	2012
87418	1994	2003
966	2005	2011
89045	2000	2010
6639	2004	2012
65275	1985	2002
19599	1994	2002
11837	2007	2012
46694	1997	2012
101785	1996	2008
14285	2000	2011
87811	1981	2003
96780	1994	2008
91025	2004	2010
57948	1998	2008
100609	2003	2008
93001	2006	2011
94277	2000	2007
32382	2006	2011
100171	2006	2012
80017	2004	2011
59168	2004	2012
61154	2006	2011
54324	2004	2009
82963	1998	2003
29474	2003	2009
36920	2006	2012
27815	2000	2012
90259	1999	2008
64877	1998	2007
100640	2003	2008
589	2004	2012
57587	1994	2012
31150	2005	2010
39423	2003	2011
88632	2004	2012
13894	2006	2011
90651	2003	2010
24599	2003	2011
12276	2005	2010
10589	2002	2007
42230	1997	2012
78800	2006	2012
75936	2000	2007
66518	1991	2011
41839	1999	2011
101429	2001	2009
88644	2006	2011
95585	1995	2011
17154	1995	2010
20047	1987	2001
62841	2002	2009
100218	2000	2008
17160	1990	2004
11482	2000	2010
612	2006	2012
22523	1997	2012
24624	1988	2003
69008	2003	2009
54741	2001	2012
28257	1998	2010
27064	2007	2012
75153	2005	2012
62433	2001	2007
52381	2003	2009
1036	2004	2010
46346	1997	2004
13923	1996	2011
38617	2006	2011
28676	2002	2011
84670	2007	2012
37372	2002	2008
55151	2002	2012
68632	2002	2009
45500	2007	2012
23772	1999	2005
55154	2004	2010
96850	2005	2012
19249	1987	2000
59598	1996	2006
34902	1997	2005
41859	1993	2003
101459	1988	2004
94762	2002	2012
13535	1991	1998
4666	2002	2007
5883	2006	2012
46766	2004	2011
71852	2005	2010
65741	1995	2003
53582	2007	2012
35738	1999	2006
84280	2006	2012
8995	2000	2008
77580	2006	2011
66974	2007	2012
88681	2001	2009
47969	2002	2012
99006	2007	2012
87126	2003	2008
15962	1987	2011
34530	1992	2005
76378	1989	2001
74769	1981	2003
96049	2002	2008
9841	1998	2003
34932	2006	2011
22982	2004	2011
82617	2002	2012
83488	2004	2010
89573	1995	2001
82621	2003	2010
52825	2002	2011
49570	2007	2012
55634	1987	2003
67432	2000	2006
88698	1995	2003
13584	2006	2012
55200	2003	2008
23412	2005	2011
10278	2006	2012
12750	2004	2009
42300	2006	2012
20971	2003	2011
63316	2000	2007
93542	2004	2012
52446	2005	2010
83068	2003	2012
83072	2002	2010
60844	2005	2011
30415	1998	2010
71109	2000	2008
60460	2007	2012
12374	1992	2003
9866	2001	2007
51208	1980	2003
58073	2006	2012
9051	2003	2009
34582	2006	2011
24715	1993	2003
17647	1987	2001
37457	2003	2011
19745	1994	2002
67456	1994	2000
76035	2006	2012
77243	2007	2012
62503	2004	2009
39541	2001	2007
12388	2005	2012
97345	1996	2006
28759	2007	2012
39544	1987	2001
69095	1995	2011
54835	2005	2011
53669	2007	2012
29615	2005	2010
20154	2006	2011
52869	1992	2005
80564	1993	2010
33356	1988	2001
61695	1990	2004
50445	2005	2011
36240	1999	2005
37062	1998	2003
63780	1998	2008
23854	2004	2011
65008	2004	2011
41186	2000	2007
89623	1992	2007
84348	1996	2010
74439	2000	2010
37893	2006	2012
74029	2003	2008
81426	2001	2009
68322	1997	2006
84350	2006	2011
83541	2007	2012
46865	2005	2011
8301	2007	2012
70720	2003	2012
52889	2006	2012
3943	1991	2002
99496	2006	2011
44412	2006	2012
82237	2001	2008
100771	2006	2012
101952	2004	2009
67494	2003	2012
59711	2005	2012
3524	1993	2005
48056	2004	2011
24330	2001	2007
101561	1997	2005
29643	2001	2011
83133	2003	2008
101190	1996	2002
23495	1996	2001
18932	2007	2012
60506	1987	2012
6828	2003	2011
33392	2000	2005
46890	2000	2011
71964	2007	2012
82708	2002	2011
10353	2005	2012
23899	2003	2011
58914	1999	2005
87965	2005	2010
99524	1999	2011
48451	1985	2002
29664	2000	2009
92377	1997	2002
24784	1990	2012
100796	1993	2007
91985	1996	2002
52090	2002	2010
8330	2001	2012
63823	1989	2008
74479	1990	2004
36707	2007	2012
95747	2000	2008
57378	2007	2012
2320	1989	2001
65847	1988	2004
19807	1990	2011
42402	2007	2012
14488	2001	2008
44861	2000	2011
61748	2004	2010
60918	2004	2011
85649	2006	2012
67962	1990	2004
18121	2006	2012
59348	1993	2010
46505	2002	2009
8734	2003	2008
91218	2002	2009
28402	2002	2010
58563	2000	2011
100808	2006	2011
54495	2005	2012
30501	2006	2011
45259	2007	2012
1581	1998	2003
60931	2001	2008
5625	1999	2004
4424	2005	2010
67539	1985	2002
40877	2001	2009
56994	2002	2009
88396	1994	2003
56998	2002	2010
92817	2006	2011
51729	2002	2012
83179	1995	2006
90450	2002	2010
74504	2003	2011
1593	2006	2012
10791	2000	2008
5642	2007	2012
6439	1997	2009
1981	1999	2007
98745	2001	2011
82307	2005	2010
30946	1999	2010
69183	2002	2008
82764	1998	2006
52551	2003	2008
43637	2000	2010
27249	2000	2011
85675	2007	2012
46095	1982	2007
100833	1997	2010
52557	2001	2011
62187	1994	2007
16954	1994	2003
83193	2006	2011
62189	2006	2011
73695	2005	2010
91625	2006	2011
54140	2004	2011
94099	2000	2012
94928	2006	2011
80662	2001	2007
68413	2004	2010
83201	2007	2012
8378	1994	2007
51332	2002	2011
41646	2003	2012
60972	2007	2012
86114	1998	2012
43233	2006	2011
83622	2007	2012
46106	2004	2010
84030	2006	2011
50926	2006	2012
77759	1998	2010
57422	2004	2009
52573	1987	2000
72037	2000	2008
32636	2004	2010
97884	1997	2009
10400	2000	2009
76554	2004	2009
69207	2002	2008
27265	2003	2009
28044	1998	2007
95379	1997	2010
97036	2000	2007
42854	2000	2007
57033	2002	2011
60981	1996	2009
1617	2001	2012
13713	2003	2012
14141	2003	2011
1226	1988	2012
2008	1989	2007
34272	2002	2007
63890	1997	2005
76949	2006	2011
52165	2002	2012
69626	2003	2012
62212	1998	2011
53375	2006	2011
84863	1998	2003
49714	1999	2007
68827	1994	2008
57806	1997	2012
52173	2005	2012
11702	2005	2012
14940	1980	2003
18177	2001	2009
3623	1994	2005
56610	2000	2007
75366	1981	2003
82795	1994	2003
96236	2007	2012
74964	2004	2009
73308	2003	2011
93698	2003	2012
17375	2004	2012
58211	2006	2012
94549	2005	2011
92445	2007	2012
25306	1995	2004
43680	1996	2007
72068	2004	2012
14168	2003	2012
88911	1992	2005
88072	2002	2012
12526	1985	2002
15348	1992	2006
91678	2007	2012
7669	2002	2007
76979	2005	2010
68464	2004	2009
14970	2007	2012
62237	2004	2012
84895	2004	2012
19888	1995	2005
36790	2005	2012
57848	2004	2010
92076	2003	2010
100490	2004	2011
39281	2002	2009
101672	1996	2002
66359	1985	2002
96275	2005	2010
46995	2006	2012
67189	2004	2012
70867	2005	2012
84915	1994	2010
73762	1992	2000
26531	1999	2006
92906	1994	2001
61873	2003	2012
84516	1988	2009
55845	1992	1997
25738	1996	2007
67673	2004	2010
15390	2007	2012
75817	2001	2006
56251	1998	2008
58273	1990	2011
4908	2006	2012
62699	1996	2006
33948	2005	2011
10490	2003	2010
35590	2001	2011
90171	2007	2012
94612	2000	2007
96705	2007	2012
88525	1986	2003
88983	1994	2002
85785	2003	2012
83295	1989	2012
101719	2005	2010
45783	2004	2010
2866	1987	2003
32308	1996	2004
23224	2006	2011
6982	2006	2012
30224	2006	2011
49009	1987	2012
38930	2006	2011
37665	1991	2002
63155	2004	2010
77048	2007	2012
98002	2004	2010
79949	1992	1997
12175	2000	2005
86207	1988	1995
18665	2002	2009
57518	1991	2010
38941	2005	2011
45805	2006	2012
13016	2005	2011
49408	2005	2010
58699	2002	2011
11378	2006	2011
19134	2006	2012
36869	2004	2010
18284	2006	2012
31086	2000	2010
74636	1990	2000
16251	2005	2012
38945	2007	2012
8897	2006	2011
38947	1999	2008
16675	2002	2008
66439	2000	2009
91362	2006	2012
18694	1996	2008
4161	2001	2007
28178	1998	2008
7381	2005	2011
38112	2000	2008
67741	2007	2012
37702	1997	2003
36047	2005	2012
62057	1993	2005
78316	1989	2006
25804	2007	2012
65265	2002	2008
94254	1994	2001
51074	2007	2012
77102	2000	2010
101018	2003	2010
55942	2003	2009
55943	2003	2008
47091	1999	2009
36502	2000	2012
51514	2001	2011
20431	1997	2008
15087	2004	2012
41802	2003	2010
59162	2007	2012
12247	2006	2011
57204	1992	2002
64482	1998	2009
43436	1998	2003
2529	2005	2011
9776	2005	2010
27813	1995	2003
98091	1993	2007
66909	2007	2012
56763	2001	2010
6251	2006	2011
47919	2007	2012
83817	2004	2010
52745	2006	2011
49907	2005	2010
10184	1985	2008
55553	1998	2004
49077	2004	2010
95571	1997	2003
23317	2000	2008
5450	2002	2012
78789	1998	2008
60758	2002	2010
88636	1994	2009
31156	2007	2012
86290	2007	2012
49498	1999	2005
48697	1996	2001
92214	2007	2012
85910	1988	2003
2178	1992	2008
24610	1999	2012
73900	1998	2006
19221	2004	2011
90666	2005	2010
46744	1996	2004
57603	2000	2012
8207	1987	2001
34886	2003	2012
39875	1999	2004
56797	2007	2012
58795	2007	2012
87861	2005	2011
13522	1999	2006
27464	2000	2009
5867	2003	2009
95605	2006	2011
67834	2002	2011
41482	2002	2011
32007	1998	2008
4256	2005	2010
20920	2003	2009
70225	2007	2012
57257	1993	2010
19673	2006	2011
52393	2005	2011
49541	2006	2011
51580	1999	2005
85943	2003	2011
32885	2004	2009
42262	1989	2009
80097	2006	2011
38646	1995	2012
5066	2002	2008
32892	2001	2011
99836	2003	2010
58441	2007	2012
83869	1994	2000
49980	1990	2005
92268	1992	2005
29977	2002	2008
90708	1999	2012
71874	1999	2011
18833	2005	2010
20950	1990	2011
80924	1992	2001
49144	2002	2010
27895	2007	2012
4291	1991	2002
54791	1991	2002
35353	1993	2000
16387	1987	2012
237	2000	2007
76000	2006	2012
77210	2000	2009
17222	2003	2009
16396	1998	2005
25915	1995	2009
75590	2006	2012
10680	2003	2012
48766	2006	2012
5101	1987	2002
40754	2006	2012
61236	1991	2012
85547	2006	2012
84717	2003	2008
32073	2004	2012
42738	1999	2007
100308	1998	2005
54034	1995	2004
58852	1994	2004
18870	1991	2000
11120	1997	2002
34125	2005	2012
18442	2001	2007
5542	2006	2011
99458	1997	2009
36633	1999	2007
4322	1997	2008
80149	1997	2006
40775	2003	2012
86004	1999	2011
88309	2007	2012
71920	2005	2010
23009	1981	2004
16423	2006	2012
80555	2005	2011
23451	1998	2004
40791	2006	2012
18888	1995	2003
90375	2005	2010
91936	2001	2007
58874	1999	2008
21007	2005	2012
54440	2007	2012
91550	2005	2011
48800	2005	2011
90768	2003	2009
86017	1996	2004
74017	2000	2005
85592	1987	2002
14448	2002	2008
34993	1999	2005
94428	1995	2002
42358	2005	2011
46860	1998	2005
58110	2004	2012
8684	2005	2012
75256	1999	2008
30045	2000	2010
2288	1995	2005
30873	1995	2009
16039	2002	2011
72360	1997	2003
60496	2004	2012
3092	2006	2011
29636	2006	2011
60110	2007	2012
