fxID	minYear	maxYear
9918	2006	2018
9920	1999	2016
9946	1994	2018
9948	2006	2018
9954	2003	2016
9958	2000	2017
9976	2002	2015
9977	2001	2018
9985	2006	2017
9996	2006	2018
10003	1987	2018
10012	2007	2017
10018	2006	2018
10021	1999	2017
10022	2006	2018
10029	2000	2010
10040	1991	2018
10048	2006	2017
10064	2005	2017
10067	1999	2010
10072	1985	2018
10074	2002	2017
10076	2006	2017
10077	1994	2017
10080	1996	2017
10083	2004	2017
10084	2003	2017
10088	2005	2018
10099	2004	2016
10104	2004	2018
10105	1998	2017
10106	1996	2018
10133	2000	2018
10143	2005	2018
10145	2001	2018
10146	2004	2015
10171	2006	2017
10184	1985	2009
10192	2003	2018
10194	2004	2018
10199	2005	2017
10205	1999	2016
10216	2004	2017
10223	2007	2018
10228	2005	2016
10230	1988	2018
10242	2001	2017
10244	2006	2018
10246	2005	2018
10268	2001	2017
10270	1999	2010
10272	2001	2013
10278	2006	2016
10280	2006	2017
10284	2005	2018
10289	1991	2017
10292	2004	2014
10307	2004	2017
10319	2001	2017
10325	1994	2018
10326	1987	2018
10329	2006	2018
10331	2005	2017
10333	2004	2014
10338	2005	2015
10339	1998	2018
10343	2002	2017
10344	1996	2017
10349	2005	2018
10353	2005	2017
10354	2002	2018
10361	1987	2006
10371	2006	2018
10378	1999	2017
10379	2007	2018
10387	1994	2017
10388	1995	2018
10390	2007	2017
10393	1986	2018
10397	2003	2013
10400	2000	2018
10406	2005	2017
10417	2005	2017
10423	2005	2017
10430	1988	2005
10436	2006	2018
10439	1998	2010
10442	2002	2017
10443	2004	2014
10451	2000	2016
10456	2001	2012
10468	2004	2017
10471	2007	2018
10478	1992	2017
10482	2003	2018
10488	2005	2018
10490	2003	2018
10496	1986	2018
10502	1996	2018
10504	2001	2014
10511	2007	2017
10519	1996	2017
10532	2004	2018
10536	1991	2018
10542	1997	2018
10545	2005	2018
10550	2005	2018
10555	2001	2018
10567	2004	2017
10571	2003	2017
10578	2002	2017
10581	2001	2012
10589	2002	2018
10594	2005	2015
10608	2004	2017
10611	2007	2017
10616	2005	2017
10631	2005	2017
10634	1998	2017
10651	2007	2018
10652	1997	2018
10658	2000	2016
10663	2003	2016
10666	1997	2016
10679	1995	2018
10680	2003	2018
10684	2003	2016
10707	1996	2017
10708	1989	2017
10710	2004	2017
10711	2001	2018
10712	2005	2015
10728	1997	2011
10733	2005	2018
10742	1990	2018
10757	2007	2017
10761	2005	2018
10765	2001	2014
10776	1986	2007
10780	2002	2018
10791	2000	2017
10794	2005	2015
10808	2000	2018
10814	2006	2018
10824	2004	2016
10828	1986	2018
10830	1995	2017
10836	1989	2018
10857	2004	2017
10861	1997	2018
10862	1995	2014
10866	2000	2017
10869	2007	2017
10874	2000	2014
10879	2001	2013
10881	2005	2018
10885	2007	2018
10890	1996	2018
10892	1986	2010
10898	1998	2010
10901	2006	2018
10903	2002	2016
10906	2004	2017
10908	2002	2012
10915	2002	2018
10921	2000	2018
10932	1997	2017
10947	2001	2018
10949	1998	2017
10952	2001	2017
10956	1983	2016
10963	2007	2018
10965	1996	2018
10966	1993	2018
10970	2005	2018
10990	1998	2017
10992	1991	2008
10994	2000	2018
10996	2001	2016
11002	2002	2017
11003	2003	2018
11004	1991	2017
11007	2006	2016
11012	1995	2017
11015	2001	2018
11018	1999	2017
11021	2001	2017
11023	2004	2018
11024	2004	2018
11031	2007	2017
11034	2001	2012
11043	1997	2018
11052	2004	2018
11060	2002	2017
11063	2004	2018
11070	2001	2018
11071	1987	2018
11073	2001	2017
11080	1998	2017
11085	2005	2018
11086	2004	2017
11088	2007	2017
11090	2007	2017
11101	2005	2017
11102	2005	2018
11109	2006	2016
11113	2002	2018
11119	2003	2017
11120	1997	2016
11130	2002	2017
11136	2004	2018
11137	1997	2018
11159	2007	2018
11160	1998	2013
11167	2005	2018
11185	2003	2014
11194	2001	2017
11195	2004	2017
11200	1992	2008
11210	2006	2017
11211	1998	2018
11221	2001	2017
11232	2006	2018
11235	2004	2018
11241	2000	2017
11243	2007	2018
11248	2001	2018
11250	1996	2018
11251	2003	2017
11259	1999	2017
11267	1991	2008
11271	2003	2017
11291	2002	2018
11296	1995	2017
11300	2001	2018
11311	2003	2018
11316	1997	2016
11318	1996	2017
11326	1998	2017
11331	1999	2018
11334	2004	2016
11344	2004	2018
11358	2002	2015
11362	2003	2018
11364	2000	2018
11367	2000	2017
11378	2006	2017
11384	1991	2016
11387	1998	2018
11395	2007	2018
11401	2004	2017
11405	2005	2016
11416	1995	2018
11428	1994	2016
11433	2003	2018
11445	2001	2017
11457	2002	2013
11463	2006	2017
11472	2001	2013
11478	1994	2017
11479	2005	2016
11482	2000	2018
11492	2006	2018
11498	1995	2017
11499	1999	2014
11521	1997	2017
11530	2006	2018
11535	2003	2018
11538	2001	2018
11546	1989	2018
11554	1997	2009
11557	2004	2016
11568	2002	2018
11583	2000	2018
11587	1996	2017
11588	2001	2014
11602	2000	2010
11604	2005	2016
11607	2006	2017
11612	1997	2012
11617	2007	2017
11622	1998	2018
11623	1996	2017
11627	2007	2017
11629	2006	2018
11637	2004	2018
11646	2001	2018
11649	2001	2018
11651	2000	2016
11656	1999	2017
11661	2004	2017
11691	1993	2006
11698	2005	2017
11702	2005	2018
11703	1991	2017
11713	2006	2017
11715	1990	2017
11749	1999	2015
11754	1998	2008
11766	2005	2018
11769	2001	2017
11781	1997	2017
11782	1995	2017
11783	2006	2017
11788	2004	2014
11789	2003	2018
11790	2004	2016
11809	2002	2014
11819	2004	2017
11834	2001	2013
11837	2007	2018
11838	2004	2018
11842	1981	2018
11844	2002	2017
11845	1998	2018
11847	2004	2018
11852	2005	2018
11864	1996	2016
11882	1999	2018
11884	2003	2018
11889	2005	2017
11902	2000	2017
11906	2004	2018
11920	1994	2018
11926	2003	2014
11929	1982	2018
11930	2003	2017
11942	2007	2017
11948	2005	2018
11962	2007	2017
11964	2006	2016
11967	1986	2018
11971	2004	2017
11992	2002	2016
11993	1997	2017
11994	2004	2017
12003	2007	2018
12005	2006	2018
12008	1998	2018
12009	2000	2013
12014	1997	2018
12019	1996	2018
12036	1996	2018
12039	1988	2013
12044	2006	2018
12057	2001	2018
12065	2001	2018
12076	2007	2017
12081	1999	2018
12091	2004	2017
12093	1995	2018
12099	2003	2016
12109	2000	2017
12115	2004	2014
12125	2003	2018
12133	1999	2010
12137	1999	2018
12146	1999	2016
12153	1997	2011
12155	2004	2018
12158	1984	2010
12165	1997	2016
12175	2000	2018
12179	2007	2018
12181	2007	2018
12183	2001	2018
12185	2006	2017
12186	1997	2014
12190	2006	2017
12193	2002	2016
12199	1981	2015
12203	2000	2010
12205	2001	2013
12215	2003	2017
12219	1997	2010
12245	1998	2017
12247	2006	2018
12269	2001	2017
12271	1998	2017
12276	2005	2017
12281	2004	2017
12285	2000	2017
12286	1990	2016
12290	1984	2006
12292	2003	2018
12294	2005	2017
12305	2006	2017
12306	2005	2017
12307	2003	2017
12316	1999	2017
12340	1987	2010
12343	2002	2018
12345	2005	2017
12348	1996	2018
12352	2005	2018
12366	1997	2018
12374	1992	2018
12379	1999	2017
12388	2005	2016
12398	1995	2018
12400	2003	2018
12403	1994	2010
12404	2005	2016
12405	2005	2015
12410	2000	2018
12411	2000	2017
12412	2004	2017
12419	2001	2014
12421	1997	2018
12423	1998	2018
12428	2003	2018
12432	2002	2015
12435	1991	2010
12437	2005	2018
12441	2004	2017
12446	2004	2017
12451	2003	2018
12452	2006	2017
12466	1989	2017
12476	2006	2017
12478	2004	2017
12492	2002	2018
12495	2000	2018
12496	2003	2016
12505	1997	2018
12510	2007	2017
12518	2002	2016
12521	2003	2018
12525	2006	2017
12526	1985	2018
12527	1992	2016
12530	2000	2018
12531	2001	2017
12540	1988	2017
12557	1992	2018
12559	2005	2015
12564	2006	2017
12566	1989	2017
12568	2004	2017
12576	1991	2017
12577	2007	2018
12594	1998	2018
12600	2004	2014
12603	1997	2017
12605	2004	2018
12610	1997	2010
12628	2006	2018
12633	2003	2014
12642	1991	2018
12647	1987	2013
12648	2007	2018
12652	1999	2017
12654	1988	2017
12681	2003	2018
12686	1992	2014
12703	1988	2018
12705	1981	2013
12718	2002	2017
12728	1995	2007
12738	1989	2018
12744	2006	2018
12749	2006	2018
12750	2004	2018
12759	2005	2018
12763	2002	2016
12765	2006	2017
12767	2002	2018
12770	2004	2017
12771	1999	2017
12785	1988	2017
12789	1994	2017
12806	2006	2017
12813	2006	2018
12836	2001	2017
12837	2001	2015
12840	2006	2018
12841	2007	2017
12843	2006	2017
12851	2001	2017
12853	2006	2016
12859	1994	2018
12863	1997	2017
12869	1999	2014
12871	2005	2017
12873	2005	2018
12880	2001	2013
12884	2006	2018
12885	1991	2018
12888	1997	2017
12892	2006	2018
12896	1981	2017
12897	2004	2018
12906	1996	2016
12914	2004	2016
12923	2004	2015
12940	2005	2017
12952	2007	2017
12956	2007	2018
12964	1995	2014
12966	2005	2017
12968	2006	2017
12981	2004	2017
12985	1995	2018
12988	2004	2018
12993	2000	2016
12997	2007	2017
13000	2004	2018
13005	2001	2018
13006	2005	2018
13010	2005	2016
13013	1993	2018
13014	2004	2017
13016	2005	2018
13022	2003	2017
13031	2004	2018
13033	1998	2018
13046	1991	2017
13053	1997	2018
13062	2003	2017
13069	1995	2010
13071	1990	2018
13073	2001	2014
13074	2005	2018
13084	2007	2017
13091	2000	2018
13094	1998	2017
13100	2003	2017
13106	2006	2018
13132	1997	2018
13137	1989	2013
13139	1990	2014
13141	2006	2017
13145	2003	2018
13146	1990	2018
13148	2005	2015
13157	2000	2017
13165	1992	2010
13175	2001	2017
13176	2003	2016
13182	1994	2018
13184	1987	2018
13187	2004	2015
13191	2001	2018
13206	2006	2017
13212	2002	2018
13216	1988	2005
13217	2004	2017
13238	1999	2018
13275	2001	2018
13276	1980	2016
13290	1989	2018
13294	2002	2016
13304	2005	2017
13320	2007	2017
13322	1984	2013
13326	1995	2017
13332	2006	2017
13335	2006	2017
13341	2003	2014
13342	1988	2011
13344	1997	2017
13349	1984	2017
13351	2001	2018
13363	2005	2018
13378	2005	2018
13383	2005	2017
13388	2005	2017
13392	2003	2014
13393	1988	2018
13402	1997	2014
13404	2007	2018
13410	2001	2017
13460	1995	2018
13481	2006	2018
13489	2007	2017
13491	2007	2017
13506	1991	2006
13510	1990	2018
13512	1996	2018
13522	1999	2018
13527	1999	2018
13528	2006	2018
13535	1991	2017
13536	1988	2015
13551	2002	2018
13553	2006	2018
13569	1998	2017
13576	1987	2017
13580	2005	2018
13582	2005	2018
13584	2006	2018
13594	2003	2018
13599	1999	2014
13606	2006	2017
13610	2005	2017
13624	2004	2018
13630	2000	2018
13639	1990	2009
13642	1990	2017
13646	2005	2018
13650	2007	2018
13653	2004	2016
13654	2000	2017
13656	2006	2017
13661	1996	2015
13662	1994	2006
13671	2006	2017
13679	2004	2017
13684	1995	2018
13685	2006	2018
13696	2003	2017
13698	2006	2018
13709	2007	2017
13711	1986	2016
13713	2003	2016
13717	2002	2018
13718	2005	2015
13728	2004	2014
13742	2006	2017
13753	1997	2010
13757	1992	2010
13772	2006	2018
13774	1999	2016
13778	2002	2017
13794	2005	2017
13801	1997	2017
13803	1997	2013
13804	1992	2003
13807	1990	2018
13812	1996	2015
13814	1988	2018
13818	2001	2015
13834	2005	2018
13836	2006	2018
13843	2002	2018
13845	2006	2018
13846	2007	2017
13847	2005	2017
13851	2003	2018
13852	2002	2018
13860	2007	2018
13877	1993	2016
13879	2003	2015
13880	2004	2018
13891	2002	2013
13894	2006	2017
13900	2007	2017
13906	1985	2018
13909	2004	2016
13915	1990	2017
13923	1996	2017
13924	2003	2018
13931	2001	2013
13940	2006	2018
13942	2006	2017
13944	1986	2018
13946	1999	2017
13954	1991	2014
13957	1996	2018
13965	2001	2018
13979	2006	2018
13982	2002	2015
13998	2003	2016
14005	1993	2014
14011	1989	2017
14028	2007	2017
14034	2005	2018
14043	2001	2014
14049	1980	2017
14052	2006	2017
14058	2006	2016
14061	1999	2018
14062	2000	2017
14065	2002	2018
14071	2006	2017
14080	1991	2018
14086	2006	2017
14092	2003	2018
14101	2003	2018
14105	2007	2017
14117	1997	2018
14118	2003	2015
14128	1994	2011
14130	2001	2017
14132	2000	2014
14141	2003	2018
14142	1998	2017
14148	1995	2017
14149	2005	2017
14153	1998	2018
14154	2006	2016
14167	2004	2017
14168	2003	2017
14170	2005	2017
14179	1988	2014
14188	1999	2014
14189	1995	2018
14208	2005	2018
14217	1996	2017
14220	1996	2013
14222	1989	2013
14242	2000	2014
14246	2003	2014
14251	2000	2010
14261	1998	2018
14278	2002	2018
14285	2000	2018
14298	1996	2018
14309	2002	2017
14321	1988	2008
14324	2001	2018
14325	1999	2017
14331	2006	2017
14336	2003	2016
14338	2002	2016
14339	1998	2018
14346	2006	2018
14352	2002	2013
14374	2002	2012
14384	1986	2018
14401	2004	2017
14404	2006	2018
14405	2001	2017
14413	1994	2018
14421	1989	2018
14430	1993	2005
14432	2002	2017
14438	2007	2017
14442	2003	2015
14448	2002	2017
14450	2000	2010
14452	1983	2018
14456	2005	2017
14468	1988	2018
14472	1989	2018
14475	2005	2017
14477	2002	2018
14485	2004	2017
14486	2005	2017
14488	2001	2017
14496	2003	2018
14499	1993	2016
14515	2004	2016
14521	1995	2014
14524	2006	2016
14527	2000	2018
14530	2000	2017
14533	1999	2018
14535	2006	2018
14541	2006	2017
14560	1988	2018
14562	1993	2016
14569	1986	2011
14571	1995	2018
14577	2006	2018
14580	2003	2017
14586	1988	2018
14606	2003	2017
14611	2006	2017
14613	1994	2018
14617	2002	2017
14638	2000	2017
14644	1989	2018
14655	2005	2017
14658	2001	2018
14659	2006	2017
14664	2005	2018
14677	2004	2018
14678	2006	2017
14691	2004	2017
14697	2006	2018
14698	2007	2017
14700	1993	2003
14705	2002	2018
14710	2006	2017
14715	1995	2014
14716	2001	2017
14717	1999	2018
14718	1993	2011
14725	1989	2017
14744	1998	2017
14752	1990	2017
14759	2007	2017
14761	2006	2018
14765	1996	2013
14800	1996	2017
14806	2004	2017
14810	2001	2015
14824	2005	2017
14849	2006	2018
14857	2005	2018
14860	2007	2017
14869	2002	2018
14904	2000	2013
14911	1999	2018
14931	2004	2014
14936	1993	2018
14940	1980	2017
14941	2006	2018
14944	1986	2017
14960	2003	2018
14970	2007	2017
14978	2004	2018
14983	1995	2018
14986	1990	2017
14988	1985	2017
14992	2007	2018
15003	2007	2018
15005	2007	2017
15010	1993	2018
15018	1996	2018
15022	2005	2016
15035	1999	2017
15045	2003	2017
15048	2006	2017
15072	1996	2018
15077	2001	2018
15083	2005	2017
15087	2004	2017
15094	2004	2018
15096	2003	2017
15107	2000	2017
15110	1991	2018
15111	2005	2015
15118	1997	2018
15121	1992	2018
15136	2006	2018
15147	2005	2018
15151	1994	2017
15152	1996	2017
15159	1997	2014
15168	2005	2017
15174	2000	2016
15175	1982	2018
15182	2001	2016
15193	2000	2014
15196	2003	2017
15209	2002	2016
15210	2004	2016
15223	2000	2017
15226	2002	2018
15227	2000	2016
15229	1994	2018
15233	1999	2017
15235	2005	2017
15252	2005	2018
15256	2006	2017
15257	2001	2017
15266	2005	2018
15281	2006	2018
15292	1998	2017
15294	1998	2018
15300	2001	2018
15303	2006	2016
15310	2001	2018
15311	2007	2018
15316	1995	2017
15327	2006	2017
15335	2004	2017
15339	1995	2018
15342	2004	2017
15348	1992	2018
15349	2002	2018
15356	1998	2017
15362	2004	2017
15363	1997	2010
15376	1994	2018
15390	2007	2017
15402	2000	2018
15404	1988	2018
15405	1996	2018
15408	1999	2017
15412	2002	2016
15424	2003	2017
15441	2003	2018
15444	1985	2018
15449	2003	2017
15455	1999	2017
15458	2005	2018
15467	2007	2017
15480	1984	2002
15485	2006	2018
15500	2002	2013
15503	2000	2017
15510	1989	2018
15519	1994	2018
15520	2004	2017
15523	2000	2017
15525	2001	2017
15529	1987	2018
15531	2000	2018
15532	2003	2018
15543	1989	2018
15577	2000	2018
15594	2006	2018
15598	1987	2017
15600	1998	2018
15601	2006	2018
15605	1991	2009
15612	2001	2017
15613	2006	2017
15622	2004	2017
15626	1997	2017
15629	2006	2017
15630	2005	2017
15632	1993	2018
15634	2001	2017
15635	2000	2017
15640	1997	2018
15642	2006	2018
15644	2001	2018
15648	2004	2018
15655	1999	2018
15665	2005	2017
15673	2003	2017
15684	2007	2018
15689	2002	2018
15690	1997	2018
15698	2004	2015
15699	2007	2018
15726	1988	2015
15731	1987	2017
15735	1986	2017
15740	2006	2018
15751	1997	2017
15752	1998	2018
15755	1998	2018
15756	1998	2018
15764	1997	2018
15765	2000	2018
15767	2005	2016
15787	2003	2018
15791	1994	2018
15801	2004	2017
15808	2005	2017
15811	1997	2017
15812	2006	2016
15814	1990	2015
15815	2005	2015
15816	2004	2016
15820	1999	2018
15825	1995	2017
15826	2004	2017
15827	1991	2017
15830	2006	2017
15831	1988	2017
15837	2000	2012
15843	2000	2018
15858	2007	2018
15859	2007	2018
15861	1992	2002
15865	2002	2017
15867	2001	2018
15885	2002	2014
15890	2005	2018
15891	2000	2018
15896	1994	2005
15907	2005	2018
15915	1991	2018
15918	2004	2016
15925	2007	2018
15926	2000	2013
15928	2001	2018
15930	2005	2017
15937	1999	2010
15942	2001	2018
15957	2001	2011
15962	1987	2018
15968	2003	2017
15969	2007	2017
15986	2000	2018
15989	2000	2018
15991	2004	2016
15992	1993	2018
15993	1990	2018
16002	1997	2018
16009	2001	2017
16024	2005	2017
16025	2006	2017
16026	2006	2017
16038	2003	2017
16039	2002	2017
16043	2002	2017
16047	1997	2017
16051	2001	2018
16064	1999	2017
16070	2003	2017
16077	2006	2018
16086	2003	2018
16110	2005	2018
16113	2005	2018
16124	1988	2018
16143	1997	2017
16170	2004	2018
16175	2007	2017
16179	2005	2017
16186	1981	2018
16189	2002	2018
16194	1993	2018
16196	1996	2014
16206	1997	2017
16210	2003	2018
16212	2003	2017
16213	2001	2015
16223	2005	2017
16227	2000	2016
16233	2006	2018
16239	2006	2016
16241	2005	2016
16251	2005	2018
16255	2004	2014
16256	2001	2017
16263	1987	1997
16276	2005	2017
16280	2006	2017
16281	2003	2017
16282	2002	2018
16296	1991	2018
16301	1987	2018
16311	2006	2018
16323	2007	2017
16324	2001	2013
16325	2001	2017
16327	1999	2018
16330	1997	2012
16333	2007	2018
16351	2003	2016
16353	1997	2018
16359	2005	2016
16360	2004	2017
16366	1994	2012
16387	1987	2016
16393	1992	2017
16396	1998	2016
16401	2000	2017
16405	2007	2018
16410	1992	2017
16423	2006	2018
16424	2006	2017
16431	2007	2018
16433	2007	2017
16435	2001	2018
16446	2007	2017
16456	1998	2017
16459	2007	2017
16475	2002	2018
16476	1988	2011
16486	2005	2018
16494	1982	2017
16496	1995	2018
16508	1998	2018
16513	2002	2016
16522	1999	2018
16526	2007	2018
16528	1993	2013
16540	1997	2018
16554	2000	2018
16561	2001	2017
16562	2000	2018
16568	2002	2018
16576	2005	2015
16582	2003	2015
16596	2001	2017
16602	1989	2018
16603	1993	2013
16608	2006	2017
16613	2006	2017
16634	1995	2018
16637	1999	2013
16639	1998	2018
16655	2005	2017
16656	2003	2017
16659	1996	2018
16663	1996	2014
16675	2002	2018
16678	2007	2017
16689	2003	2017
16690	2004	2017
16691	2007	2017
16694	1995	2018
16713	2005	2018
16714	1993	2018
16716	1999	2018
16733	2004	2018
16735	1999	2017
16737	2001	2018
16743	2003	2018
16754	2003	2018
16766	2004	2014
16767	2006	2018
16770	2000	2017
16784	2005	2016
16785	2007	2017
16787	1995	2017
16794	1991	2018
16810	2005	2018
16811	2006	2016
16830	2002	2018
16838	1993	2016
16839	1998	2012
16860	2005	2018
16878	2004	2015
16888	1990	2018
16889	2000	2017
16890	2001	2011
16905	2003	2017
16910	2004	2018
16930	1985	2017
16931	2004	2016
16932	1999	2015
16941	2004	2017
16944	2000	2016
16945	1995	2015
16954	1994	2018
16962	2000	2011
16965	2000	2018
16966	2007	2017
16970	2003	2016
16972	2007	2018
16973	2004	2018
16986	2004	2017
16991	2003	2018
17011	1991	2018
17012	1985	2018
17021	2000	2018
17027	1981	2018
17030	2006	2018
17044	1995	2018
17045	2000	2017
17056	1996	2018
17059	2000	2018
17065	2000	2017
17068	2000	2018
17075	2003	2016
17086	2006	2017
17109	1991	2013
17111	1998	2018
17113	2005	2018
17114	2000	2017
17120	2005	2017
17121	1997	2018
17123	1999	2018
17124	1996	2010
17144	1993	2018
17150	2004	2017
17154	1995	2018
17158	2000	2017
17160	1990	2018
17164	2000	2015
17170	1995	2018
17177	1998	2017
17180	2005	2016
17185	2000	2018
17188	1997	2011
17193	2001	2018
17205	1985	2013
17208	2005	2018
17215	2005	2016
17222	2003	2017
17227	2002	2017
17241	2007	2018
17248	2004	2016
17259	2000	2015
17262	1998	2018
17269	2003	2017
17270	2005	2018
17283	2004	2018
17286	2006	2017
17302	2007	2018
17303	2002	2017
17305	2001	2014
17307	2005	2016
17312	2007	2018
17333	2007	2018
17338	1997	2011
17346	2004	2018
17348	2004	2017
17349	2007	2018
17350	2006	2017
17354	1999	2018
17359	1997	2010
17361	1999	2018
17375	2004	2014
17377	2001	2016
17380	2005	2017
17381	2003	2018
17399	1997	2014
17410	2007	2017
17412	1983	2015
17422	2001	2018
17428	2005	2016
17433	2002	2015
17434	2005	2017
17435	1988	2015
17441	2000	2012
17444	1995	2016
17450	2004	2018
17459	2003	2016
17461	1995	2007
17463	1998	2014
17466	2006	2018
17471	1999	2010
17473	2004	2015
17480	2007	2018
17487	2005	2018
17499	1999	2011
17507	1989	2015
17529	1996	2017
17539	2007	2018
17545	1996	2018
17547	2007	2017
17552	1995	2018
17559	2004	2017
17565	2002	2018
17568	2001	2017
17574	2006	2017
17577	2002	2016
17580	2006	2018
17589	1990	2018
17591	2000	2018
17594	2002	2017
17597	1997	2018
17602	2005	2018
17604	1998	2016
17607	2001	2018
17612	2001	2018
17620	2005	2018
17633	2005	2017
17634	2004	2018
17640	2000	2012
17647	1987	2018
17650	1998	2018
17656	2006	2017
17665	2006	2018
17678	2003	2016
17682	1994	2012
17687	2002	2015
17688	2004	2018
17690	2006	2016
17694	1989	2015
17699	2004	2017
17710	1998	2018
17714	2005	2017
17720	1996	2017
17724	1995	2013
17729	2006	2017
17735	1995	2010
17737	1992	2017
17740	2005	2018
17751	1980	2018
17753	1999	2018
17771	1998	2017
17778	2005	2018
17785	2001	2018
17787	2006	2017
17788	2000	2018
17789	1988	2015
17792	1985	2018
17793	2005	2017
17813	2007	2017
17819	1992	2016
17825	2003	2018
17827	2003	2017
17843	2007	2018
17845	2005	2016
17847	1996	2017
17874	2004	2018
17881	2004	2017
17884	2000	2018
17886	1996	2017
17888	2002	2017
17896	1993	2016
17905	2004	2018
17918	1994	2010
17921	2004	2017
17923	2006	2017
17931	1997	2018
17944	2007	2018
17947	2007	2017
17948	2006	2017
17974	2002	2013
17978	2004	2017
17982	2005	2016
17988	2004	2014
17989	1997	2018
17992	1995	2018
18005	1984	2017
18029	2001	2018
18032	1995	2009
18033	1996	2018
18035	2005	2018
18042	1987	2018
18047	2005	2016
18048	2001	2013
18050	2000	2018
18051	1993	2018
18060	2006	2017
18063	1989	2010
18069	2006	2018
18076	1995	2018
18078	2005	2017
18086	1998	2017
18102	2005	2018
18109	2003	2017
18121	2006	2017
18127	1995	2018
18131	2003	2013
18149	1995	2018
18172	2006	2018
18177	2001	2013
18180	2007	2018
18185	1998	2015
18193	2001	2017
18198	2001	2016
18201	2006	2016
18202	1999	2018
18205	2000	2015
18210	1989	2005
18211	2000	2017
18226	2006	2016
18227	1996	2017
18232	1998	2017
18233	2006	2018
18243	2004	2016
18256	2000	2015
18263	2004	2017
18266	2005	2017
18276	2003	2018
18279	2007	2017
18284	2006	2016
18285	2001	2017
18286	2004	2016
18294	1994	2018
18298	2007	2017
18299	1998	2018
18301	2001	2017
18305	1989	2017
18308	2001	2017
18311	1992	2015
18316	2003	2016
18320	2005	2018
18341	1994	2018
18350	1994	2014
18352	2007	2017
18359	1996	2017
18363	2006	2018
18373	1987	2018
18376	2003	2018
18377	2004	2015
18381	1989	2017
18382	2007	2018
18385	1998	2018
18394	1997	2015
18401	1988	2018
18414	1999	2015
18423	2005	2016
18433	2005	2018
