	H	L	M	S1	S2	S3	aveCitationCnt	aveH-Index	aveJIF	avePaperCnt	award
2584951063	0	1	0	0	0	0	3.96	8.4	0.9106334669984786	1.8	0
2253737003	0	1	0	0	0	0	0.0	5.0	0.0	0.0	0
2096042674	0	1	0	0	0	0	0.8	4.0	0.18274647887323944	0.4	0
2514083705	0	0	1	0	0	0	8.941666666666668	24.0	3.1189289144503696	4.8	0
2593610793	0	1	0	0	0	0	18.61047619047619	17.6	2.9199820687164597	4.8	0
2428719819	0	1	0	0	0	0	12.173809523809526	10.0	4.534031017781291	5.4	0
2114072197	0	0	1	0	0	0	0.0	17.0	0.0	0.0	0
2111599228	0	1	0	0	0	0	8.022222222222222	16.2	2.8150904564858235	4.8	0
2355500693	0	1	0	0	0	0	0.0	4.0	0.0	0.0	0
2205470096	0	1	0	0	0	0	1.2	14.0	1.493044986938488	0.6	0
2661062812	0	1	0	0	0	0	2.8	24.0	2.4813595065303686	1.0	0
2156395590	0	1	0	0	0	0	0.0	11.0	0.0	0.0	0
2305880237	0	1	0	0	0	0	9.669999999999998	22.8	2.941931854448712	7.6	0
2777267753	0	1	0	0	0	0	0.0	13.0	0.0	0.0	0
2100051933	0	1	0	0	0	0	2.6	12.0	0.7679875679875681	0.2	0
2140246466	0	0	1	0	0	0	6.972222222222222	28.8	3.437817334362532	4.2	0
2104879825	0	1	0	0	0	0	0.06666666666666668	2.0	0.532322335359276	0.8	0
336991397	0	1	0	0	0	0	1.7916666666666663	4.0	0.3433892594005724	4.2	0
2126670394	0	0	1	0	0	0	7.219047619047619	21.8	2.6794949153022443	5.2	0
2125785075	0	1	0	0	0	0	5.05	12.0	1.842789354391936	1.8	0
2138623437	0	1	0	0	0	0	9.8	7.8	1.4386106214535237	2.2	0
2243585430	0	1	0	0	0	0	4.410714285714287	7.8	2.0685744752072592	6.0	0
2096658368	0	1	0	0	0	0	1.4833333333333334	7.0	0.7392037087330712	1.4	0
2444676853	0	1	0	0	0	0	1.7	13.0	2.1027389375484367	2.0	0
2158768696	0	1	0	0	0	0	5.4662878787878775	11.2	2.2034779630816805	11.8	0
2227996592	0	1	0	0	0	0	3.565714285714286	3.0	1.8388540031062781	3.2	0
2617145017	0	0	1	0	0	0	0.6666666666666666	26.0	0.6192534304422395	0.6	0
2119012425	0	1	0	0	0	0	4.0	7.0	1.4312703874631114	1.2	0
2154970772	0	1	0	0	0	0	2.4933333333333336	25.0	2.0718357542767096	2.8	0
2161630513	0	1	0	0	0	0	0.0	6.0	0.0	0.0	0
2583978275	0	1	0	0	0	0	2.8	5.8	1.3660595168847198	0.6	0
2106281576	0	1	0	0	0	0	4.185714285714286	12.4	0.8084487163717065	3.4	0
1988031962	0	1	0	0	0	0	2.4666666666666672	3.8	0.6275563444776332	0.8	0
2163116786	0	1	0	0	0	0	14.895238095238097	10.6	4.298169254376875	4.4	0
2582823888	0	1	0	0	0	0	12.266666666666667	2.4	2.3426943076909765	1.0	0
2573243793	0	1	0	0	0	0	11.4	0.6	0.7053392674139112	0.4	0
2295270651	0	1	0	0	0	0	6.88	5.2	0.9793739760961202	2.2	0
2167430128	0	1	0	0	0	0	1.0	6.0	0.42713495694344905	0.8	0
2137721112	0	1	0	0	0	0	11.34	10.6	1.5505199173036304	1.6	0
2131706324	0	1	0	0	0	0	13.438095238095238	11.4	2.785013090503682	5.6	0
2165118231	0	1	0	0	0	0	13.675	6.0	1.3244599891693092	3.4	0
2620979493	0	1	0	0	0	0	0.0	19.0	0.0	0.0	0
2606761933	0	1	0	0	0	0	2.3666666666666663	9.0	3.1550196401690687	2.8	0
2430418512	0	1	0	0	0	0	0.0	3.0	0.0	0.0	0
2095987900	0	1	0	0	0	0	63.06666666666668	14.2	9.905165020072644	3.8	0
2528802866	0	1	0	0	0	0	10.020512820512822	21.8	3.7489193745600087	8.2	0
2102960998	0	1	0	0	0	0	0.0	10.0	0.0	0.0	0
2233307994	0	1	0	0	0	0	0.0	14.0	0.0	0.0	0
2111405469	0	1	0	0	0	0	0.8	22.0	2.085050634426075	1.8	0
2460222195	0	1	0	0	0	0	16.642061403508773	33.6	5.191745557853303	13.4	0
2532505512	0	1	0	0	0	0	1.7	9.0	0.6217151388483263	0.6	0
2156057592	1	0	0	0	0	0	0.2394444444444445	5.0	1.1166637157998895	18.2	0
2651029627	0	1	0	0	0	0	0.0	4.0	0.0	0.2	0
2127412708	0	1	0	0	0	0	25.768611111111113	18.4	4.059192968298712	16.2	0
2278593545	0	1	0	0	0	0	0.0	8.0	0.0	0.0	0
2139563917	0	0	1	0	0	0	15.835508021390376	24.6	2.4464445595495734	12.8	0
2132056394	0	1	0	0	0	0	1.56	12.0	0.8893852465312128	1.0	0
2161752117	0	0	1	0	0	0	6.561666666666667	26.8	6.773622078877986	7.0	0
2695156146	0	1	0	0	0	0	0.0	5.0	0.0	0.0	0
2629758138	0	0	1	0	0	0	0.0	16.0	0.0	0.0	0
2146306046	0	1	0	0	0	0	0.360042735042735	5.0	1.709810001493817	15.8	0
2169354526	0	1	0	0	0	0	4.533968253968253	11.0	2.7968421067461486	6.6	0
2167432162	0	1	0	0	0	0	32.2	14.2	1.924380362044671	1.6	0
2097076567	0	1	0	0	0	0	0.8	7.0	0.2680887372013652	0.2	0
2225462145	0	1	0	0	0	0	3.8	4.8	1.3555555555555556	0.2	0
2630323486	0	1	0	0	0	0	0.1	11.0	0.7593213149522801	0.4	0
1995952108	0	1	0	0	0	0	0.8433333333333334	5.0	1.603581897051642	9.4	0
2607921394	0	1	0	0	0	0	3.3666666666666663	5.6	2.65424749403246	1.4	0
2215796638	0	1	0	0	0	0	1.1333333333333335	0.6	0.9249021303717292	0.6	0
2585832987	0	0	1	0	0	0	4.428493150684932	14.4	2.8978961392850047	33.2	0
2166524114	0	1	0	0	0	0	15.656608391608396	20.4	2.2977250845368533	20.0	0
2144857100	0	1	0	0	0	0	5.6	2.0	2.2590537596352327	1.8	0
2558476565	0	1	0	0	0	0	5.35	10.6	2.8166834961044485	2.4	0
2304458524	0	1	0	0	0	0	9.443809523809524	8.0	3.241832459139561	5.2	0
2334373290	0	0	1	0	0	0	0.71	10.0	0.9587653621753376	3.6	0
2169184086	0	1	0	0	0	0	9.169444444444443	14.4	2.6345831396723005	5.2	0
2157274563	0	1	0	0	0	0	21.552380952380947	21.2	2.6935557268712986	7.6	0
2158302723	0	0	1	0	0	0	0.6428571428571429	8.0	1.1191227059376079	6.6	0
2236413543	0	1	0	0	0	0	0.0	16.0	0.0	0.0	0
2171745429	0	1	0	0	0	0	4.8	1.0	0.3236631016042781	0.4	0
2112722258	0	1	0	0	0	0	21.35	13.6	2.816640775228637	1.6	0
2163809637	0	1	0	0	0	0	0.4	4.0	0.13749187784275502	0.2	0
2123985438	0	1	0	0	0	0	1.25	4.0	2.7532095580643854	2.4	0
2657481909	0	1	0	0	0	0	8.47	5.8	0.9653203220868763	1.8	0
2131378765	0	1	0	0	0	0	0.76	6.0	0.4281284545394145	1.0	0
2114975082	0	1	0	0	0	0	4.95	15.8	2.1208089786265427	3.6	0
2171204101	0	0	1	0	0	0	17.238333333333333	33.0	4.0572529756299325	9.0	0
2132966298	0	0	1	0	0	0	16.0	13.8	2.736002823734879	0.4	0
2681477211	0	1	0	0	0	0	12.0	14.8	0.7195167883139776	0.6	0
2133938339	0	1	0	0	0	0	1.8333333333333333	10.0	2.416367139855685	1.6	0
2153464239	0	1	0	0	0	0	9.05	16.0	2.118790830074653	1.6	0
2627135579	0	1	0	0	0	0	0.0	6.0	0.0	0.0	0
2113277774	0	1	0	0	0	0	11.933333333333335	5.4	2.6486798921392087	2.4	0
2307697009	0	1	0	0	0	0	1.2	4.8	3.947305389221557	0.2	0
2118371760	0	1	0	0	0	0	18.462222222222227	18.4	5.200811091777044	3.4	0
2237541417	0	1	0	0	0	0	5.893498168498168	9.0	3.5262924719247954	8.8	0
2462394557	0	1	0	0	0	0	4.612272727272726	15.0	2.533928877646724	8.4	0
2163554368	0	1	0	0	0	0	14.468795093795096	20.8	4.188881252628545	8.8	0
2106340623	0	1	0	0	0	0	0.4	8.0	1.178358177798262	1.6	0
2149466897	0	1	0	0	0	0	2.5142857142857142	7.0	0.6055453344043948	1.6	0
2309728730	0	1	0	0	0	0	0.0	2.0	0.0	0.0	0
2158783344	0	0	1	0	0	0	0.04812834224598932	2.0	0.0	7.4	0
2137787012	0	1	0	0	0	0	0.0	2.0	0.0	3.4	0
2134062735	0	1	0	0	0	0	0.16	2.0	0.0	2.4	0
2567668220	0	1	0	0	0	0	0.8857142857142858	3.8	1.5831793713019715	1.8	0
2204775031	0	1	0	0	0	0	1.770909090909091	8.8	1.9022319060761064	5.6	0
2170547846	0	1	0	0	0	0	3.9	2.8	4.9527991932346564	1.8	0
2111754571	0	1	0	0	0	0	0.0	15.0	0.0	0.4	0
2420880613	0	1	0	0	0	0	0.0	3.0	0.0	0.6	0
2768145722	0	1	0	0	0	0	0.0	3.0	0.0	0.6	0
2234104560	0	1	0	0	0	0	6.533333333333332	9.0	0.0	0.6	0
2130877461	0	1	0	0	0	0	12.178571428571427	11.2	2.0887817013714978	7.4	0
2316372243	0	1	0	0	0	0	0.2	1.0	0.10199887069452288	0.4	0
2151150107	0	1	0	0	0	0	14.8034126984127	20.8	4.006457308187881	6.2	0
2133263018	1	0	0	0	0	0	10.542530345471524	27.8	3.1611577174901115	37.2	0
2128273557	0	0	1	0	0	0	0.0	34.0	0.0	0.0	0
2484236144	0	1	0	0	0	0	18.483333333333327	11.2	3.0654814442896603	3.0	0
2253936662	0	1	0	0	0	0	0.0	2.0	0.0	0.0	0
2696719243	0	1	0	0	0	0	1.6	3.0	0.2019077901430842	0.2	0
2238358095	0	1	0	0	0	0	0.4	2.0	0.8021147764092836	1.4	0
2099033448	0	1	0	0	0	0	0.92	9.0	2.242083352635136	1.6	0
2777969829	0	1	0	0	0	0	0.0	16.0	0.0	0.0	0
2165632109	0	1	0	0	0	0	10.863333333333333	12.0	4.936580879492771	7.6	0
2119846317	0	1	0	0	0	0	2.333333333333333	17.0	1.7111818631581912	1.2	0
2435034426	0	1	0	0	0	0	13.179682539682537	11.6	3.6475395706945606	10.0	0
2471024582	0	1	0	0	0	0	1.5333333333333337	15.0	1.0654135557992346	2.4	0
2148252713	0	1	0	0	0	0	0.0	10.0	0.0	0.0	0
2109137159	0	1	0	0	0	0	13.317422969187676	15.8	4.0485182739503465	14.6	0
2165487645	0	1	0	0	0	0	0.6	6.0	0.2756704794955803	0.4	0
2165039334	0	1	0	0	0	0	8.133333333333333	9.4	2.700599734896749	2.4	0
2307014634	0	1	0	0	0	0	0.0	8.0	0.0	0.0	0
2572855291	0	1	0	0	0	0	7.3	11.4	4.2771380284285065	4.0	0
2103130315	0	1	0	0	0	0	20.388870035193566	20.2	5.688293129168501	11.8	0
2318751012	0	1	0	0	0	0	11.3	17.8	3.4995665535909777	1.4	0
2311712812	0	1	0	0	0	0	4.1	12.0	2.6983430441968728	0.8	0
2118257724	0	1	0	0	0	0	13.566666666666665	8.2	2.7745310758198243	1.8	0
2133024693	0	0	1	0	0	0	15.472882672882669	21.8	2.5547664910698282	8.6	0
2617352438	0	1	0	0	0	0	6.533333333333334	3.8	4.0917495558290335	1.6	0
2606624860	0	1	0	0	0	0	2.1347619047619046	11.8	4.229387367266385	6.2	0
2297109039	0	1	0	0	0	0	2.45	2.6	2.314683185720445	1.4	0
2780817638	0	1	0	0	0	0	0.2033333333333333	2.0	0.435548553423088	5.6	0
2647013095	0	1	0	0	0	0	62.28	20.4	7.173065512797576	2.0	0
2201735012	0	1	0	0	0	0	0.0	18.0	0.0	0.0	0
2118779695	0	1	0	0	0	0	0.0	2.0	0.0	0.0	0
2781286171	0	1	0	0	0	0	0.0	4.0	0.2493400091033227	0.2	0
2168740874	0	0	1	0	0	0	7.42826976944624	21.8	2.6108518392660316	9.4	0
2666810207	0	1	0	0	0	0	8.6	4.6	1.2690086795291229	0.8	0
2154940096	0	0	1	0	0	0	4.2444444444444445	16.0	2.2893032599455334	4.2	0
2115440492	0	1	0	0	0	0	0.0	2.0	0.0	0.0	0
2492406983	0	1	0	0	0	0	17.56666666666667	19.6	4.038664692788826	3.8	0
2504548383	0	1	0	0	0	0	11.0	7.4	2.7303538256741358	2.0	0
2279202333	0	1	0	0	0	0	2.65	9.0	2.379787558416607	2.8	0
2016451659	0	1	0	0	0	0	8.921855921855922	16.2	2.3565783234496016	6.4	0
2129031682	0	1	0	0	0	0	0.0	9.0	0.0	0.0	0
2690184982	0	1	0	0	0	0	0.0	6.0	0.0	0.0	0
2158269646	0	1	0	0	0	0	0.0	7.0	0.0	0.0	0
2134359195	0	1	0	0	0	0	0.1	12.0	0.6782608695652174	0.8	0
2645374424	0	1	0	0	0	0	0.0	10.0	0.0	0.0	0
2170530196	0	1	0	0	0	0	6.207692307692307	13.8	3.2658462448500605	7.0	0
2649939361	0	1	0	0	0	0	0.2	7.0	0.9231231231231232	0.2	0
2101658581	0	1	0	0	0	0	11.5	10.8	4.298634247604509	3.2	0
2111757033	0	1	0	0	0	0	9.6	12.0	2.8400210100150454	1.2	0
2182911313	0	1	0	0	0	0	0.13333333333333333	4.0	0.7580401098693484	0.8	0
2557235859	0	1	0	0	0	0	5.3	4.0	2.4383896478032483	1.2	0
2420934537	0	1	0	0	0	0	9.007142857142854	17.8	2.498437995352614	5.2	0
2155560721	0	1	0	0	0	0	0.0	4.0	0.8425414364640883	0.2	0
2472815583	0	1	0	0	0	0	5.2	6.8	1.962826782077112	0.4	0
2104412229	0	1	0	0	0	0	0.6	18.0	0.5798596684898055	0.4	0
2434856473	0	1	0	0	0	0	2.2666666666666666	10.0	2.0692659468643635	3.4	0
2159209699	0	1	0	0	0	0	1.8409090909090908	8.8	1.9886197189260293	5.4	0
2110775846	0	1	0	0	0	0	1.0	14.0	0.7166775670372793	0.2	0
2131759505	0	1	0	0	0	0	0.4	5.0	0.4642673521850901	0.2	0
2113264552	0	0	1	0	0	0	1.542857142857143	19.0	1.680842387611745	4.0	0
2305434694	0	1	0	0	0	0	0.6666666666666666	5.0	0.7374098198107414	0.8	0
2129315804	0	1	0	0	0	0	1.429090909090909	8.0	1.8994430210915776	3.4	0
2137543114	0	1	0	0	0	0	1.8	9.0	0.4110236220472441	0.2	0
2552163634	0	0	1	0	0	0	1.0222222222222224	14.0	1.6078103468657052	4.4	0
2617359486	0	1	0	0	0	0	1.4933333333333334	10.0	1.2293218522751688	2.6	0
(19820366, 'wang wen')	0	0	0	1	0	0	50.12	6.0	0.9440195434469444	5.0	1
(19820366, 'jian zhang')	0	0	0	0	0	1	25.95775089606	41.2	1.9061931710158115	55.0	1
(19820366, 'li lin')	0	0	0	0	1	0	36.663333333340006	26.0	2.562220887591976	14.0	1
(20231570, 'li yi')	0	0	0	1	0	0	19.166666666660003	6.0	1.7194065373749807	2.4	1
(20231570, 'wu yundong')	0	0	0	0	1	0	20.4326007326	34.2	2.2040303885723374	12.2	1
(19820366, 'chen xiaoshuang')	0	0	0	0	0	1	5.474417429838001	21.8	1.4775024916281256	28.4	1
(19820366, 'tang yong')	0	0	0	1	0	0	24.752807017560002	20.4	1.4362151757800532	14.0	1
(177933477, 'jiang yuanying')	0	0	0	0	1	0	8.006096681099999	20.0	1.844313542539593	15.8	1
(20231570, 'huang ruji')	0	0	0	1	0	0	0.0	2.0	0.0	0.0	1
(19820366, 'pengye wang')	0	0	0	1	0	0	4.991666666666	7.6	0.8681815895794049	5.0	1
(19820366, 'gui yu')	0	0	0	0	0	1	47.56569070648	52.4	5.228913388429408	30.8	1
(126520041, 'chen gao')	0	0	0	1	0	0	10.34	8.0	0.9555686920818016	5.6	1
(157773358, 'gu jieruo')	0	0	0	1	0	0	4.4	2.4	0.6499145192250821	1.6	1
(19820366, 'jiang xin')	0	0	0	1	0	0	15.9211904762	16.4	1.5323445134435802	11.4	1
(20231570, 'she zhensu')	0	0	0	1	0	0	8.873333333340002	12.8	1.8454316441538607	3.4	1
(24943067, 'baorong lu')	0	0	0	1	0	0	36.778119658120005	18.8	1.5530747581033228	8.8	1
(19820366, 'hongqing ling')	0	0	0	1	0	0	73.94	11.6	3.5237447568766216	3.4	1
(24943067, 'chen zhanghai')	0	0	0	1	0	0	6.540606060612001	15.6	3.420368073113077	7.8	1
(126520041, 'jun wang')	0	0	0	0	0	1	29.7704347379	52.4	5.910340134684208	23.4	1
(20231570, 'bin liu')	0	0	0	1	0	0	7.066666666666	12.4	0.9951563492154298	4.8	1
(183067930, 'chen xianfeng')	0	0	0	0	0	1	4.697537878787999	22.8	2.6227679926942957	28.8	1
(99065089, 'guilu long')	0	0	0	0	1	0	15.894970259628005	19.6	0.4601931387970374	19.0	1
(19820366, 'ruiming xu')	0	0	0	1	0	0	36.25	19.2	7.0193271506966886	3.8	1
(19820366, 'jingbo li')	0	0	0	1	0	0	37.59060150376	23.6	2.863976874068416	18.6	1
(126520041, 'qijin zhang')	0	0	0	1	0	0	8.464214415348	12.2	0.6822716860402644	13.6	1
(25254941, 'feng shiping')	0	0	0	1	0	0	8.276666666654	7.8	0.6716684665720084	8.0	1
(19820366, 'li xin')	0	0	0	0	0	1	18.48591365746	41.2	2.553391312694063	35.8	1
(20231570, 'cai shaoqing')	0	0	0	1	0	0	21.86000000000001	20.8	1.2146585577969349	7.2	1
(24943067, 'tang yi')	0	0	0	0	1	0	27.22195360196001	30.8	3.0734485789699546	14.0	1
(76130692, 'xu zhikang')	0	0	0	0	1	0	34.2996969697	44.2	2.173625236090115	17.8	1
(19820366, 'guoliang xu')	0	0	0	1	0	0	35.185	12.8	0.8229196865131211	6.2	1
(19820366, 'chen lidong')	0	0	0	0	1	0	21.43769370726	24.6	1.1563464475506082	25.0	1
(151075929, 'huang yuesheng')	0	0	0	1	0	0	1.2	5.0	0.5422108294121778	1.6	1
(19820366, 'chen xiaosong')	0	0	0	1	0	0	1.9	3.8	0.3476874602709015	0.8	1
(24943067, 'jiang zuimin')	0	0	0	0	1	0	6.300714285713999	14.8	1.4869241827009418	7.4	1
(99065089, 'he hongjian')	0	0	0	1	0	0	13.25333333332	9.2	2.745881618451542	3.0	1
(90610280, 'qiu xueqing')	0	0	0	0	1	0	12.016282811386	19.6	2.1714298916694315	15.0	1
(19820366, 'li zhibo')	0	0	0	1	0	0	13.706666666659999	29.6	4.785646564708793	12.2	1
(17145004, 'xiaopeng zhao')	0	0	0	1	0	0	14.137138188602	11.4	0.9158148266217292	11.0	1
(19820366, 'guosheng liu')	0	0	0	0	1	0	17.698283272276	33.8	5.248021527450912	15.4	1
(99065089, 'liang xidong')	0	0	0	1	0	0	7.085714285711999	7.8	0.5066092300939633	8.2	1
(19820366, 'guanghui rao')	0	0	0	0	1	0	11.4	11.4	1.0692653113765096	1.6	1
(19820366, 'xu xuejun')	0	0	0	0	1	0	2.4533333333360003	13.0	2.10216082854576	3.4	1
(170215575, 'jianmin yuan')	0	0	0	1	0	0	3.65142857143	6.2	0.694435121797121	6.2	1
(881766915, 'chen yang')	0	0	0	0	1	0	13.810512820519998	20.4	3.4238664030885486	7.6	1
(126520041, 'liwen niu')	0	0	0	1	0	0	15.645238095232001	8.8	1.9204560305779528	5.2	1
(19820366, 'beiying wu')	0	0	0	1	0	0	0.8	1.8	0.21298041818785265	0.6	1
(19820366, 'hong zhang')	0	0	0	0	0	1	5.9152099260416	44.4	3.3624009161117447	78.6	1
(20231570, 'xing zhang')	0	0	0	0	0	1	5.156752923691999	25.2	1.4407919464703238	55.8	1
(194450716, 'wensheng yang')	0	0	0	0	1	0	24.47714864084	34.6	2.6877856546427643	12.8	1
(19820366, 'jinsong li')	0	0	0	1	0	0	22.506853146848	20.8	5.9653567296048795	8.8	1
(19820366, 'jia li')	0	0	0	0	0	1	7.877638372241999	35.8	2.9952076477130243	73.6	1
(37461747, 'li zhen')	0	0	0	0	0	1	9.186692307691999	51.4	3.892206022257377	32.0	1
(19820366, 'deqing zhang')	0	0	0	1	0	0	28.420675585300003	28.2	1.6327456710149817	23.8	1
(24943067, 'liejia qian')	0	0	0	0	1	0	5.70238095238	13.4	1.5925086074829835	6.8	1
(20231570, 'minghui zhao')	0	0	0	1	0	0	23.104094896339998	27.8	2.361907604509227	17.6	1
(19820366, 'jingfu liu')	0	0	0	0	1	0	29.52101449274	41.0	4.0340130937416765	14.0	1
(19820366, 'xiang yu')	0	0	0	1	0	0	13.823412698399999	17.6	4.586032403070875	6.8	1
(20231570, 'fang jing')	0	0	0	1	0	0	11.383333333340001	7.0	0.917578353862628	4.4	1
(82880672, 'huai jinpeng')	0	0	0	1	0	0	12.135677655672	14.8	0.74641470832784	13.4	1
(149594827, 'jiao licheng')	0	0	0	0	1	0	8.954390812394001	19.2	0.7047702845799002	58.8	1
(184983240, 'liu yichun')	0	0	0	0	1	0	41.10826558426	38.4	2.4756613515335517	24.2	1
(37461747, 'chuluo yang')	0	0	0	0	0	1	24.628278919219998	42.2	5.501892992928145	20.2	1
(19820366, 'cao daomin')	0	0	0	1	0	0	18.15	15.2	0.7624262125901519	3.4	1
(205237279, 'xiaoqing zhu')	0	0	0	1	0	0	18.5	12.8	2.6153969904330747	2.2	1
(19820366, 'huang mingdong')	0	0	0	1	0	0	15.783333333334	12.8	2.9079042499912804	7.8	1
(126520041, 'yongfei zheng')	0	0	0	1	0	0	28.835	8.8	0.534905208867933	5.2	1
(20231570, 'chunjing wei')	0	0	0	1	0	0	42.38333333334	18.4	1.9858333027602924	4.6	1
(19820366, 'hong liao')	0	0	0	1	0	0	35.55555555554	14.8	2.9027222218741806	4.8	1
(19820366, 'wu xiaoguang')	0	0	0	1	0	0	10.5	2.6	0.452432666480675	1.4	1
(47720641, 'xiao yi')	0	0	0	1	0	0	9.768333333334	9.6	2.493571394397452	5.0	1
(881766915, 'qingyu wu')	0	0	0	1	0	0	0.0	1.0	0.0	0.0	1
(19820366, 'hong li')	0	0	0	0	0	1	9.8068929278266	62.4	4.7974637136417995	46.6	1
(19820366, 'congqiang liu')	0	0	0	1	0	0	8.436507936518003	8.4	0.4931672370752166	6.8	1
(19820366, 'jinshui wu')	0	0	0	1	0	0	10.0	4.2	0.1843137254901961	0.4	1
(19820366, 'li wang')	0	0	0	1	0	0	20.25059462032	24.0	1.3652101686795928	30.8	1
(19820366, 'ke xu')	0	0	0	0	1	0	2.7848748473754	21.0	2.105333443506165	21.6	1
(19820366, 'yao yijian')	0	0	0	1	0	0	9.05	5.2	0.7498438421745028	1.4	1
(19820366, 'weicai yang')	0	0	0	1	0	0	70.05	23.4	5.221337015323901	4.2	1
(19820366, 'lin wei')	0	0	0	0	0	1	7.2988322440056015	37.0	3.1809363034397817	18.6	1
(20231570, 'pengfei tu')	0	0	0	1	0	0	19.37526917526	24.4	1.2531338602957014	19.2	1
(76130692, 'wu zhaohui')	0	0	0	0	0	1	12.374303233004	25.4	1.0991395338157977	29.6	1
(19820366, 'hu weiming')	0	0	0	0	0	1	15.227468409584	33.6	2.12791324785003	25.2	1
(19820366, 'feiyue wang')	0	0	0	1	0	0	27.059020979019998	16.6	0.5412583540712577	20.6	1
(19820366, 'jing liu')	0	0	0	0	1	0	12.101977687620002	27.2	1.0706639024366091	34.8	1
(19820366, 'deng feng')	0	0	0	0	1	0	32.192044175759996	27.2	1.838778851865488	21.4	1
(19820366, 'chun tang')	0	0	0	1	0	0	22.221666666660003	12.0	5.536933259664254	7.4	1
(19820366, 'li zhaoliang')	0	0	0	1	0	0	21.796103896105798	11.2	1.874405636025391	7.6	1
(47720641, 'xinliang zhang')	0	0	0	0	0	1	3.884635058036	26.8	2.3362396044021003	47.6	1
(111381250, 'hailin zhang')	0	0	0	1	0	0	7.77	6.0	1.6301618305227603	4.4	1
(183067930, 'xu yuhong')	0	0	0	1	0	0	17.36233766233	16.8	3.5414947279936384	7.0	1
(19820366, 'long mian')	0	0	0	1	0	0	17.53333333334	4.0	2.1723376971244903	1.6	1
(881766915, 'sun zhiwei')	0	0	0	0	1	0	6.558253968254	16.6	0.4978971861906264	11.8	1
(19820366, 'yin zhan')	0	0	0	1	0	0	9.683333333334	9.0	3.556769985700793	3.0	1
(19820366, 'cao rong')	0	0	0	0	0	1	23.85743271222	35.2	1.3144206900607327	17.2	1
(76214153, 'desheng xue')	0	0	0	0	1	0	14.17058950854	27.0	2.5549317410961825	22.8	1
(37461747, 'daiwen pang')	0	0	0	1	0	0	41.35463659146	19.0	1.551533845107913	9.6	1
(19820366, 'yunlin zhang')	0	0	0	0	1	0	6.723082706772	25.0	2.5492619061888218	16.0	1
(126520041, 'cui hua')	0	0	0	0	1	0	38.27555555556	33.0	2.4802930732955684	8.0	1
(9086337, 'dong jinxiang')	0	0	0	1	0	0	13.2082051282	13.6	2.7916223335890282	9.6	1
(19820366, 'chen chuanfeng')	0	0	0	0	1	0	24.75564102564001	34.8	2.394356696564984	16.0	1
(19820366, 'huang yongzhen')	0	0	0	1	0	0	8.689166666665999	13.0	1.3017543414163393	12.4	1
(20231570, 'hanqing zheng')	0	0	0	1	0	0	1.2	4.6	0.2381983875204591	0.4	1
(881766915, 'cheng jianchun')	0	0	0	1	0	0	2.1	2.8	0.060888565185724684	2.6	1
(194450716, 'hu ping')	0	0	0	1	0	0	5.4	5.8	0.4353648705396854	2.6	1
(126520041, 'haojun liang')	0	0	0	1	0	0	7.8	2.0	0.8580520280974141	0.4	1
(21945476, '李和兴')	0	0	0	1	0	0	0.0	0.0	0.0	0.0	1
(19820366, 'bao yang')	0	0	0	0	0	1	8.025151515154	43.0	2.8061209909062166	13.6	1
(19820366, 'yuan zengqiang')	0	0	0	1	0	0	15.453571428579998	21.0	4.5990274825157496	7.6	1
(19820366, 'changqing zeng')	0	0	0	1	0	0	551.0166666666	9.4	3.496889193571745	4.4	1
(19820366, 'fei xu')	0	0	0	1	0	0	4.0	2.8	0.22334217506631304	0.4	1
(19820366, 'chen ming')	0	0	0	1	0	0	26.78	9.0	1.4706410582069944	3.4	1
(19820366, 'jianghua sun')	0	0	0	1	0	0	17.488888888880002	14.6	1.5633187410234872	6.6	1
(19820366, 'dehua wang')	0	0	0	1	0	0	12.951904761906002	21.4	1.9120222886227325	8.8	1
(76130692, 'liu weiping')	0	0	0	1	0	0	10.025757575765999	15.4	0.7388422724926127	6.4	1
(76130692, 'ping wang')	0	0	0	0	1	0	10.841600036748	25.8	2.307430711536731	23.6	1
(19820366, 'jianlin luo')	0	0	0	0	1	0	5.316666666666	11.6	3.4758854770487964	3.6	1
(87445476, 'guang xi')	0	0	0	1	0	0	3.753846153846	6.8	1.3487811893926098	10.2	1
(19820366, 'jianqi li')	0	0	0	1	0	0	18.702380952374	9.4	1.0246245650196992	5.2	1
(19820366, 'gao hongjun')	0	0	0	1	0	0	23.397786935280003	19.6	1.4606448003714692	19.4	1
(39333907, 'fucheng zhang')	0	0	0	1	0	0	1.5	3.8	0.18003340319026678	1.2	1
(180726961, 'wang yiping')	0	0	0	0	1	0	1.8328164814308	18.0	0.0	20.8	1
(19820366, 'guo lianghong')	0	0	0	1	0	0	19.176515151502	23.0	2.9193787490607503	9.8	1
(99065089, 'yongfa zhu')	0	0	0	0	0	1	79.08166666668001	61.4	3.7876973000484617	17.6	1
(19820366, 'hong wu')	0	0	0	0	1	0	7.0483805668100015	26.4	4.113591084565663	13.0	1
(19820366, 'mei zhang')	0	0	0	1	0	0	4.690476190476	15.8	2.931595379021877	8.2	1
(19820366, 'liu minghua')	0	0	0	1	0	0	26.536190476199998	15.0	1.2255345074552992	7.6	1
(99065089, 'li shao')	0	0	0	0	1	0	9.016277056266599	21.0	2.922987264814482	7.0	1
(158842170, 'fusheng pan')	0	0	0	0	1	0	8.878586029012	19.4	1.07153819334248	41.8	1
