2166284823	17044	41008148	computer science
2166355422	14613	185592680	chemistry
2166436664	10083	71924100	medicine
2166527887	15825	185592680	chemistry
2166651103	1340	185592680	chemistry
2166657377	100113	127313418	geology
2166719534	10536	185592680	chemistry
2166991338	10994	86803240	biology
2167093233	100185	185592680	chemistry
2167245420	14717	121332964	physics
2167480345	14752	185592680	chemistry
2169327097	19609	185592680	chemistry
2169579777	1005	185592680	chemistry
2169646484	10205	185592680	chemistry
2169925756	11071	185592680	chemistry
2169936275	15151	86803240	biology
2169958147	12703	71924100	medicine
2170018309	100271	121332964	physics
2170046461	13946	71924100	medicine
2170619515	11754	127313418	geology
2170623424	13402	185592680	chemistry
2170955126	100560	121332964	physics
2170979580	11384	121332964	physics
2171032956	14261	185592680	chemistry
2171145606	23262	185592680	chemistry
2171460981	101806	185592680	chemistry
2171477566	15896	121332964	physics
2171492904	13091	185592680	chemistry
2171529809	10192	86803240	biology
2171648815	14725	71924100	medicine
2171933092	25882	127313418	geology
2172025619	100272	185592680	chemistry
2172278389	101138	127413603	engineering
2173159169	100891	185592680	chemistry
2179868083	101678	185592680	chemistry
2182670452	12340	41008148	computer science
2182983436	118	185592680	chemistry
2183365573	10105	185592680	chemistry
2184627124	1319	185592680	chemistry
2185478519	17121	185592680	chemistry
2186560332	14527	185592680	chemistry
2187660435	17989	185592680	chemistry
2188615100	100780	121332964	physics
2190404864	13132	71924100	medicine
2193239958	10776	121332964	physics
2193636198	17771	127313418	geology
2195987324	11387	185592680	chemistry
2198152147	100237	127313418	geology
2203473815	13137	121332964	physics
2203747025	12398	185592680	chemistry
2211253856	100406	121332964	physics
2216487322	13684	121332964	physics
2220797990	14220	185592680	chemistry
2221991567	10018	121332964	physics
2222468522	19468	71924100	medicine
2222691799	10634	71924100	medicine
2222764328	101915	127313418	geology
2223532138	21150	185592680	chemistry
2223707507	13139	71924100	medicine
2226881534	100283	41008148	computer science
2230237026	17710	121332964	physics
2231127487	22503	185592680	chemistry
2232014691	100727	185592680	chemistry
2232901002	16528	185592680	chemistry
2235824192	14562	185592680	chemistry
2236867554	19749	185592680	chemistry
2237693315	11200	185592680	chemistry
2238404005	101164	127313418	geology
2241857963	26772	121332964	physics
2243035882	12109	127313418	geology
2243128899	18299	71924100	medicine
2243209819	1038	121332964	physics
2245040899	10040	121332964	physics
2247273528	15152	127413603	engineering
2247598161	12964	71924100	medicine
2248446018	12008	185592680	chemistry
2250209045	101841	127313418	geology
2250507863	17144	71924100	medicine
2250864379	100408	185592680	chemistry
2251045292	16787	185592680	chemistry
2251482032	12421	33923547	mathematics
2251772204	100662	121332964	physics
2252268035	13536	185592680	chemistry
2252970588	1553	185592680	chemistry
2253871920	1516	121332964	physics
2254564139	100166	185592680	chemistry
2255035661	100543	185592680	chemistry
2259926689	11073	121332964	physics
2260065451	19320	121332964	physics
2260077101	18882	162324750	economics
2260331554	18529	185592680	chemistry
2261770205	16663	121332964	physics
2263177216	1475	185592680	chemistry
2263228940	18033	121332964	physics
2263613222	1605	121332964	physics
2264509279	12014	185592680	chemistry
2270552737	16296	185592680	chemistry
2272128298	100619	121332964	physics
2272957924	1462	121332964	physics
2274880357	101249	185592680	chemistry
2275055726	12576	185592680	chemistry
2276152985	20184	185592680	chemistry
2284898691	17682	185592680	chemistry
2285359772	11428	127313418	geology
2286257524	16366	121332964	physics
2287048961	17847	185592680	chemistry
2287557398	14242	121332964	physics
2288450750	10077	185592680	chemistry
2293100860	15655	127313418	geology
2293321223	100866	71924100	medicine
2293505044	1428	41008148	computer science
2294125206	11012	127413603	engineering
2296959215	15635	185592680	chemistry
2298093272	13662	71924100	medicine
2302152413	100175	33923547	mathematics
2302475761	10555	127313418	geology
2303112227	100152	185592680	chemistry
2303159960	176	185592680	chemistry
2303282679	14450	185592680	chemistry
2303594837	17124	185592680	chemistry
2304396997	19043	185592680	chemistry
2304656432	100740	121332964	physics
2304926111	101730	185592680	chemistry
2305234936	18853	185592680	chemistry
2305253644	100310	185592680	chemistry
2305898036	10952	71924100	medicine
2306089606	20586	121332964	physics
2306740373	11364	121332964	physics
2306804375	18232	71924100	medicine
2306987324	13954	127313418	geology
2307231992	10003	71924100	medicine
2308280687	100960	71924100	medicine
2308472339	14800	121332964	physics
2308892613	1430	71924100	medicine
2308961822	18032	185592680	chemistry
2309101117	11651	86803240	biology
2309725484	16194	185592680	chemistry
2309759595	13807	71924100	medicine
2310273124	12603	185592680	chemistry
2310317443	134	121332964	physics
2310540360	21052	127413603	engineering
2310834062	101815	185592680	chemistry
2310979900	19760	121332964	physics
2311661381	100732	121332964	physics
2311759898	17886	121332964	physics
2313184976	102034	185592680	chemistry
2318481116	100157	185592680	chemistry
2319268228	15861	121332964	physics
2320793956	18445	185592680	chemistry
2323529327	12885	127413603	engineering
2323824579	24486	185592680	chemistry
2324610040	18965	185592680	chemistry
2325187429	11845	121332964	physics
2325289265	1815	121332964	physics
2329022668	101481	71924100	medicine
2331997910	19495	185592680	chemistry
2335130247	101129	185592680	chemistry
2337295096	101597	185592680	chemistry
2343072024	19448	185592680	chemistry
2343609883	1089	185592680	chemistry
2344529426	15690	185592680	chemistry
2345152837	101505	185592680	chemistry
2345427100	12642	185592680	chemistry
2350570306	1090	121332964	physics
2353416198	17896	185592680	chemistry
2358875031	100084	127413603	engineering
2364729793	15626	121332964	physics
2377669463	17444	162324750	economics
237894155	15523	185592680	chemistry
2402910500	100908	185592680	chemistry
2403667609	100513	121332964	physics
2412029182	100139	185592680	chemistry
2418209402	100683	185592680	chemistry
2419734241	100915	127313418	geology
2420341864	16838	185592680	chemistry
2424432560	12093	121332964	physics
2425512450	12036	185592680	chemistry
2426373187	101789	127413603	engineering
2427341209	11043	185592680	chemistry
2427846510	13661	127313418	geology
2428021925	17354	121332964	physics
2428985156	14061	71924100	medicine
2430008071	15937	127313418	geology
2431100555	1415	185592680	chemistry
2431119345	12686	185592680	chemistry
2433532049	26247	185592680	chemistry
2435209949	10325	185592680	chemistry
2435367152	12039	71924100	medicine
2437139991	1327	127313418	geology
2437880699	21438	86803240	biology
2439547242	11296	185592680	chemistry
2440566094	10378	185592680	chemistry
2441802058	14499	185592680	chemistry
2441848114	15402	121332964	physics
2442598256	101453	71924100	medicine
2442788759	12993	121332964	physics
2443082560	1027	185592680	chemistry
2443725070	20007	185592680	chemistry
2460072499	100499	185592680	chemistry
